Ticker.Symbol,Period.Ending,current_ratio,quick_ratio,cash_ratio,debt_equity,debt_ratio,net_margin,gross_margin,operating_margin,roa,roe,interest_coverage,asset_turnover,inventory_turnover
CVX,2014-12-31,-0.4493491340619112,-0.3146899616527641,-0.20801750977368125,-0.7810087232430947,-0.973156116893963,0.023042991043352494,-0.831605631893076,-0.19133109816945454,0.03700655680732069,-0.26092075791449326,-9999.0,-0.16220107844710363,0.4411707446559323
CVX,2015-12-31,-0.43950862471032587,-0.33342931420995325,-0.17953433216837222,-0.7638831926893663,-0.9208466284222769,-0.3211418564732626,-0.792861087957436,-0.7771383772696477,-0.7152060265654976,-0.6641139958109351,-9999.0,-0.5441240138080806,0.1078291066915436
CXO,2012-12-31,-0.9873390832413143,-0.7259691268092248,-0.9125296217407823,-0.2882043636356233,0.0852799441089153,0.824445088760252,1.5062832896750242,1.5115318846358974,-0.2643353408725612,-0.25907993413420377,-0.1310162343111507,-0.94183528511888,-9999.0
CXO,2013-12-31,-0.9351613489262799,-0.6697938685854411,-0.9193935988115711,-0.24023805459164327,0.1545459097113551,0.09241426357634686,1.4737764375302036,0.582837213686021,-0.5932384271941702,-0.5065840252423985,-0.1363743765801566,-0.898645248838178,-9999.0
CXO,2014-12-31,-0.7426138629908748,-0.4624946271608271,-0.919413389798995,-0.4516000775536111,-0.18532751739324257,0.6263995568609436,1.447208620672221,1.2451023209631253,-0.3252735544958738,-0.3560702351015375,-0.12992058649905192,-0.9209777219967378,-9999.0
CXO,2015-12-31,0.22527856659675102,0.5795515229584867,-0.23867014728728786,-0.7131479170903916,-0.7748079296186358,-0.3141427624242684,1.019230977788702,0.3295007354748172,-0.8793968591385812,-0.7521609354384217,-0.13946463605088796,-1.0414125712377134,-9999.0
D,2012-12-31,-0.9551284346423644,-0.8249554273552137,-0.8141736770491377,0.975377135520866,1.1360356274055778,-0.38795317554662484,-0.49751553177624547,0.38221694551025853,-0.862534872278638,-0.670368280646636,-0.1343908005358443,-0.8523838281635138,-0.24389865067611527
D,2013-12-31,-0.8118337526082504,-0.6755982742371469,-0.6816913427407544,0.89194563900955,1.0960812240796092,0.21241226826007292,-0.3469486894481344,0.5209899895791349,-0.4880358458853331,-0.16812383570557346,-0.13357529802802817,-0.869842211142085,-0.23349687799960853
D,2014-12-31,-0.8648247912298644,-0.7555148117759624,-0.7701233431893099,1.1496802095691732,1.2124314029270893,0.07621358436344605,-0.44085436075402307,0.3643480036997931,-0.6213252105110832,-0.30695961537645483,-0.13796646829662704,-0.9173098783730447,-0.28769647193456377
D,2015-12-31,-1.0668817904589023,-0.9484274416631927,-0.7831399736475163,1.111685358586892,1.1965345808000185,0.40077617279689465,0.009794312246493719,0.7513502808131951,-0.5095740409768899,-0.1501780236744095,-0.13319353154736474,-0.9607807305699387,-0.33088486478144297
DAL,2013-12-31,-0.9399419619291237,-0.7368472204029922,-0.48899280621960567,1.0114530453408868,1.1526005474129473,1.0617160986140872,-0.09625840751281795,-0.22998253551729192,1.8036977295861156,3.086926640443847,-0.1329619944541154,-0.2064678481948365,0.3293051070962695
DAL,2014-12-31,-1.045856377174178,-0.8306505976507708,-0.5855851370324132,2.0720028425469743,1.5048079284158213,-0.4288163031707772,-0.15765188492807938,-0.39314227761197484,-0.7839569157984864,-0.47236912829763367,-0.1347086787803796,-0.17124928366146103,0.6451816785696699
DAL,2015-12-31,-1.0664339461395698,-0.8439008394107166,-0.5181367302885772,1.2761300432194789,1.262589993458126,0.10942565536155122,0.49462845078506873,0.23917817645609768,0.212509892752083,0.9949412955066042,-0.09716638572636357,-0.1443577560024541,0.5391508127953005
DAL,2016-12-31,-1.08769660642337,-0.8822037327472094,-0.5516392474761773,0.8071871830573839,1.0529609041835437,0.10447613117507171,0.5728869912539548,0.16398672823916513,0.2142529404251275,0.7324874882817828,-0.09219894943942489,-0.13397585182584618,0.24934166275361744
DD,2013-12-31,-0.06552519275746906,-0.22938228504668118,0.26885487015917947,0.16136375726845803,0.6074265972854098,0.4271026764208587,-0.3299451811700235,-0.20693100134739162,0.3348098317945937,0.4874259593954743,-0.12664292825885062,-0.4364479183812232,-0.43594735524176614
DD,2014-12-31,-0.01567285139098381,-0.08505320130284942,-0.03021153462819774,0.5605302813333362,0.9105095707090785,0.2025931675297738,-0.29006013586987694,-0.013567021540532777,0.02975446879612373,0.3735211736973651,-0.11444907445660571,-0.43712774691203493,-0.42221891877633044
DD,2015-12-31,-0.17174505595167763,-0.3384331998289784,-0.006722678447004,0.7732459056149127,1.0349240915305828,-0.08051424311134586,-0.2991566886051228,-0.08600955680332442,-0.3027866621370657,0.044757311044239995,-0.11857374808439264,-0.3682743514175002,-0.4242682708969965
DD,2016-12-31,0.010807869861752748,-0.1768712740495806,7.28666273651052e-05,0.6941691296765613,0.9910643606244496,0.05828494081443843,-0.24208341145309345,0.007428182317759588,-0.09197083106413513,0.28439027529457156,-0.11712120286276141,-0.36115337022463423,-0.42037103836985684
DE,2013-10-31,0.09758996176599063,0.2583725446999977,-0.6382637153045806,1.858693899396107,1.449975830401887,0.009555392815627102,-0.6395229977082735,0.11466325503091823,-0.13911155961245927,0.6839153416986755,-0.1200648044268945,-0.33297005694248355,-0.3046350502910368
DE,2014-10-31,0.18560393785849869,0.37466153232573113,-0.6049704901137517,2.48599741027887,1.59597428110958,-0.02408217376308925,-0.6737893501606323,0.05342306312598031,-0.246738318714283,0.7023531940615378,-0.12056825102466821,-0.4005612317529982,-0.2747713098262408
DE,2015-10-31,0.10615674221465923,0.2983640524514677,-0.5599648697658063,3.666257372509143,1.7813151867840387,-0.14009587605118576,-0.7217406300556017,-0.09214145266633207,-0.49344892711615995,0.44012890677416555,-0.12974889743915466,-0.5299735426680671,-0.301323783653572
DE,2016-10-31,0.15586480824671314,0.36292159419621944,-0.5224461699147815,3.860011364159333,1.8044714583122032,-0.19694475546239762,-0.6649291186973154,-0.1278915390703008,-0.5917045979958708,0.20886074110105676,-0.13319167631730722,-0.5854574204075111,-0.2932166264017502
DG,2013-02-01,-0.283193255619983,-1.1042833162000965,-0.7755573638992096,-0.5458485782654086,-0.3713208527962167,-0.18409787555327514,-0.6547979460518196,-0.1686039029115519,0.30408639377873037,0.0261409903584399,-0.10676977466486398,0.9770796607782238,-0.33253555994394884
DG,2014-01-31,-0.10768035077728084,-0.9401486932334026,-0.42376477077159297,-0.5897897663068612,-0.4672474711561292,-0.18917603140955463,-0.6848199674218854,-0.18763942620388005,0.33741282943430023,0.020424467117448386,-0.08753437111166336,1.0710368127104377,-0.32533930358188107
DG,2015-01-30,-0.08398411726296125,-0.9219773279975574,-0.39455675478159724,-0.6212926127759701,-0.5401077608265735,-0.20180138259346916,-0.7009482277333541,-0.2136279902715899,0.34722158628937655,0.006773528280764203,-0.08595598271927814,1.180929491332996,-0.32606673792629315
DG,2016-01-29,-0.14529429687428258,-1.0890315491684117,-0.7788342889183283,-0.5369685409140396,-0.3526915491724231,-0.19691611097293657,-0.6889374316559316,-0.2057648463108142,0.4625099687499409,0.13564309912122893,-0.07932320240839566,1.3567963905172415,-0.33200809083849764
DGX,2012-12-31,-0.3217396641155192,-0.08251361469260704,-0.41767419796214905,-0.4485357181808748,-0.1796882632940485,-0.09417507370844642,-0.2548160823401479,0.10532460912511743,-0.13284650953909813,-0.22044382279821173,-0.12333774348292026,-0.10237415279384732,1.5174475806493246
DGX,2013-12-31,-0.5267267761776571,-0.29632219111133434,-0.6259697822991088,-0.42503496640164323,-0.13722436981041977,0.15262946661451268,-0.3167559998140612,0.30716607885409825,0.34496572317187496,0.12879631309368256,-0.11748991687681068,-0.09751746173708419,1.543773182500751
DGX,2014-12-31,-0.7439498168826485,-0.5169812100286535,-0.7198558685207362,-0.40865589217146664,-0.10842514390918197,-0.0971634297019913,-0.3968509600409863,-0.035234212462074074,-0.18038207689186853,-0.23880955229326453,-0.12709850753927618,-0.1613044242056066,1.3087150056104344
DGX,2015-12-31,-0.48240775208267217,-0.24137356071812868,-0.7180116807525254,-0.5153411549042035,-0.3083261936893046,0.015404389742601242,-0.3874031519138888,0.2162478649342242,0.021207597736093084,-0.14411907562668488,-0.11787901858742018,-0.1643667058020452,1.888769859438572
DHR,2012-12-31,-0.0809849873460001,-0.10550827420671882,-0.21040959693030653,-0.7705031862671584,-0.940877588027134,0.2218322638892237,0.21258798484290214,0.15451968220926204,0.04101039533809539,-0.25370797487306773,-0.08582308918060667,-0.44902798452413695,-0.3187459876508927
DHR,2013-12-31,0.0790184674759636,0.09741385998881945,0.30294826665629593,-0.889069017045978,-1.3444769639677991,0.31487613509026585,0.19247655330474184,0.1422692469841859,0.11074602560291377,-0.2768705408850404,-0.07995757323115513,-0.4879143760627181,-0.31284989174576067
DHR,2014-12-31,-0.12408172231630915,-0.06885665096333789,0.07002152546259642,-0.8674444170141061,-1.2638927203621808,0.24823521692407366,0.21660940797128841,0.1609310835723307,0.008541010167407007,-0.3164915311943581,-0.06239830848399512,-0.5016150696592696,-0.3049200645462954
DHR,2015-12-31,-0.48973964588378327,-0.470128362450826,-0.6917620560641676,-0.5743748429992709,-0.43286635232243087,0.40491333837388954,0.24686469704294728,0.13317060091903593,8.559310673185345e-05,-0.1854593190211282,-0.08227245027239774,-0.6330915882927004,-0.3275209437166168
DIS,2013-09-28,-0.5391636466692113,-0.3481695650249669,-0.322762366251286,-0.7342418359165894,-0.8339693167698934,0.251486744384164,-0.09978253389391706,0.3009289187561134,0.0807118856366604,-0.21397067270763623,-9999.0,-0.44891914019571855,0.20329100109523085
DIS,2014-09-27,-0.5883660472096013,-0.39402601346063015,-0.4622116737215149,-0.6804136961497078,-0.6870827058931042,0.35041742683893856,-0.03607029237459922,0.43238851040829723,0.26667802641132426,-0.07778262788584706,-9999.0,-0.41190691333167445,0.20110898398740676
DIS,2015-10-03,-0.6765966403639461,-0.47068875418131667,-0.45513428226877645,-0.6099541314629602,-0.5134710570359274,0.38500200516853045,-0.033346913616942794,0.5131432737599626,0.34731254744761775,0.013972465563728104,-9999.0,-0.39056779507086303,0.25653370717166357
DIS,2016-10-01,-0.6908320668515537,-0.47476645074714935,-0.4331696239982724,-0.515096591288126,-0.307832484814579,0.43630420274385995,-0.026803292369827956,0.5327153064605944,0.4427024294847579,0.13741963021372333,-9999.0,-0.3768742700374979,0.410343595166577
DISCA,2013-12-31,-0.03624519748005259,0.29799148261696545,-0.3592997542397048,-0.32734771709404936,0.025605189118057443,0.5804898457796527,0.9973892926180913,1.0012779296777607,0.029355017123138073,-0.04926322427325881,-0.12575110927159283,-0.7149790162585129,-9999.0
DISCA,2014-12-31,-0.7296881937627542,-0.448578675919616,-0.6690637083802048,-0.04718695777703775,0.3968750464973945,0.5100509431095501,0.8491013863130962,0.8727577803694664,0.02326638628087534,0.07854400987098581,-0.12625076994855775,-0.6821980101704868,-9999.0
DISCA,2015-12-31,-0.20340846946057003,0.11802123108512837,-0.48065401449339357,-0.008694867289981893,0.4392480038527335,0.3960683443493042,0.7291179792372141,0.7872776515768106,-0.060601077023269286,0.02012760028783468,-0.12703631307488536,-0.6667248467090128,-9999.0
DISCA,2016-12-31,-0.18742438588211158,0.13522991280114757,-0.5780209049450818,0.08148049646055035,0.5320386839463477,0.5212477875328881,0.6945847567190827,0.8164166140327753,0.08402538220787076,0.19752429621444426,-0.12757815486434826,-0.6534177672540492,-9999.0
DISCK,2013-12-31,-0.03624519748005259,0.29799148261696545,-0.3592997542397048,-0.32734771709404936,0.025605189118057443,0.5804898457796527,0.9973892926180913,1.0012779296777607,0.029355017123138073,-0.04926322427325881,-0.12575110927159283,-0.7149790162585129,-9999.0
DISCK,2014-12-31,-0.7296881937627542,-0.448578675919616,-0.6690637083802048,-0.04718695777703775,0.3968750464973945,0.5100509431095501,0.8491013863130962,0.8727577803694664,0.02326638628087534,0.07854400987098581,-0.12625076994855775,-0.6821980101704868,-9999.0
DISCK,2015-12-31,-0.20340846946057003,0.11802123108512837,-0.48065401449339357,-0.008694867289981893,0.4392480038527335,0.3960683443493042,0.7291179792372141,0.7872776515768106,-0.060601077023269286,0.02012760028783468,-0.12703631307488536,-0.6667248467090128,-9999.0
DISCK,2016-12-31,-0.18742438588211158,0.13522991280114757,-0.5780209049450818,0.08148049646055035,0.5320386839463477,0.5212477875328881,0.6945847567190827,0.8164166140327753,0.08402538220787076,0.19752429621444426,-0.12757815486434826,-0.6534177672540492,-9999.0
DLPH,2013-12-31,-0.3312011953019286,-0.25089903453426265,-0.28392423869868433,0.5633596272393919,0.9123059513260059,-0.06456919292954184,-1.2364963721756148,-0.1465118175888103,0.5474794298138366,0.9915508641899188,-0.11134075995495232,0.7138325087900107,-0.04144555316305494
DLPH,2014-12-31,-0.4336811511122167,-0.3445737525895697,-0.5265866646494055,0.8714295974054247,1.0858865780776412,-0.026891690810475325,-1.1889536388879327,-0.12192645198655203,0.7700623988228331,1.513967400730324,-0.10652713860689028,0.833578666217383,0.005763909244790801
DLPH,2015-12-31,-0.4637105092499069,-0.41008531577058494,-0.6769622779199387,1.5504387078608912,1.358727288188288,0.021039847219562615,-1.175314668549823,-0.12104868521289575,0.7030397253352045,1.9691065316543839,-0.10493282201559435,0.5759041898775535,-0.08237695644576422
DLPH,2016-12-31,-0.46190092721326154,-0.40506466950516096,-0.5601105177829331,1.4199420599724566,1.3149786933208125,-0.09339487341781312,-1.1104042866522048,-0.10608368452125355,0.4457356994721203,1.4509014627978194,-0.10811193121597892,0.7037353126682161,-0.06724142827341965
DLTR,2013-02-02,0.20615677935670507,-0.62537879010821,0.13118607401255017,-0.8233095997471952,-1.1095567404132136,-0.046270157834860715,-0.473839796584658,-0.07114719317862393,2.122137238812533,0.7990638610918063,0.8171664371178132,2.6197658005311846,-0.3186710429807338
DLTR,2014-02-01,0.0756403087639197,-0.8248422986943007,-0.22648394706845587,-0.3595507562311923,-0.025776587507325702,-0.08964380510780418,-0.4865835235672694,-0.07424970219007244,1.9887507746519222,1.391599911104092,0.03977310343152249,2.823436271273048,-0.31874111874131783
DLTR,2015-01-31,0.31019681312574526,-0.31973980709730365,0.8622442551324051,-0.6253516230994652,-0.5497593471902733,-0.12624034431240738,-0.5002743293599902,-0.08733470913602408,1.391926007003423,0.645836073679738,-0.10663237638042287,2.297367389646645,-0.297000032866705
DLTR,2016-01-30,-0.024065240263734262,-0.8238403608691942,-0.2953589456610745,0.44265002198072145,0.8317943275657831,-0.41807028966016263,-0.7289273841962813,-0.33280788684297774,-0.7080787627434797,-0.5182037421490607,-0.13951643181240822,0.15582112655692884,-0.367682896886113
DOV,2013-12-31,0.08815165080558246,-0.007301875528451657,0.14453516486016824,-0.5852752598170723,-0.4570943322287013,0.2739910276815281,-0.34428433263945873,0.10386916932097648,0.3112207953034185,0.006651085280785322,-0.11646145208960344,-0.298216383886187,-0.26460229860439943
DOV,2014-12-31,-0.39792425333209147,-0.4405511852172071,-0.32555353025997624,-0.31272430789051636,0.0482452660527817,0.04589200584665212,-0.3648498701329967,0.0781457458586443,0.22162306744413565,0.10495164526267269,-0.1176268123968746,-0.011307492746693402,-0.2901863932993951
DOV,2015-12-31,-0.10751725770147977,-0.2627495878042037,-0.4488154345003154,-0.3636829432114494,-0.03252661199564021,0.1879993470337895,-0.4281317699273023,-0.034537203335904515,0.42948525256577164,0.23001985611759862,-0.12417529624739446,-0.08357651254596352,-0.29310721564980263
DOV,2016-12-31,-0.4404638047464486,-0.5069473433419902,-0.5997689088580556,-0.16907452410739526,0.25019895285735405,-0.09649426882943654,-0.45156867384013444,-0.16010713956076048,-0.26368575188145793,-0.2188565027141791,-0.12931145920132017,-0.28022535484612926,-0.3149353713841176
DPS,2013-12-31,-0.6303207762765785,-0.5016327937893603,-0.6555502138421277,0.43839378678818736,0.8288031600100118,0.0689097376199782,0.5090710794802,0.15954600132908622,0.08835713754920992,0.38165408360934316,-0.11975144841971634,-0.19444988503538974,0.013799079493336624
DPS,2014-12-31,-0.5688803812763654,-0.4374278436034894,-0.5138184412368122,0.43917509132894167,0.829353058758712,0.13017735802279012,0.551743192854856,0.244265789938282,0.21082505956167863,0.520542663432296,-0.11295623058647579,-0.18100899050795272,0.001390412638573374
DPS,2015-12-31,-0.583307568357588,-0.39979761849347356,0.10293298709165498,0.7365632718617686,1.0149064726212882,0.1685703254943715,0.5500155150486286,0.30814863139797005,0.22564369471726964,0.7070834296861036,-0.11217085151313178,-0.22746358620470614,0.0028414228807786073
DPS,2016-12-31,0.5308521976349185,0.7501310937471811,2.1011692828676924,1.0762815498066989,1.1813553874179323,0.2247652482220068,0.5781288685998995,0.381493109003714,0.23063124099032542,0.9082157346141644,-0.11610966728528163,-0.3002226011400497,0.026337088494899408
DRI,2013-05-26,-1.048587168474484,-0.9995832465152995,-0.8088172496696543,0.28744682182636183,0.7151628067529061,-0.12675465458353274,-1.0798159290993303,-0.3336081612757072,-0.13980843579361033,0.06431417047157491,-9999.0,-0.018464135654596536,0.03302123477540749
DRI,2014-05-25,-0.527470475302071,-0.3310834039718575,-0.8115447533868754,0.23280102886626694,0.6700396092345918,-0.26311294516357553,-1.1422272138377514,-0.418575608817861,-0.3988274633734127,-0.2241600048458579,-9999.0,0.030327155842677388,0.5753991763210708
DRI,2015-05-31,-0.7862180338871946,-0.6223187738353029,-0.12388534731907185,-0.22941292287671874,0.16962477683016222,0.07368433394289091,-1.1235708074024957,-0.3945674484836875,0.665473016826047,0.510248632401795,-9999.0,0.37693677082445465,0.8911330789153983
DRI,2016-05-29,-0.9330073327789736,-0.7892511725229439,-0.5081960680095464,-0.37253917298184014,-0.047117242574078615,-0.21458791571597374,-1.0712012758993168,-0.23124308818837835,0.16677363429090905,0.030502154429062265,-9999.0,0.9304771387321158,0.8105139255039425
DUK,2012-12-31,-0.6893694791181137,-0.6700352427292035,-0.6671961923830447,-0.08888494550626241,0.34893005787914666,0.038570945126442324,-0.4124395848772379,0.10461277036638558,-0.7385452984400926,-0.6074114640136733,-0.13779311392827398,-1.0203243783783862,-0.3795329581349241
DUK,2013-12-31,-0.530680759655465,-0.544201508003445,-0.6109543285162046,-0.09480232703960789,0.3419457644820463,0.14300822940155106,-0.2723448382517706,0.33899504779271566,-0.633541802861098,-0.5164908025193773,-0.13543463336687736,-0.9614158248469413,-0.349765607260623
DUK,2014-12-31,-0.6731610423922063,-0.6415113345219339,-0.5974434279541022,0.016599415600966814,0.46616129405657947,-0.07490629797644682,-0.2873799097543067,0.36882366987724924,-0.7373057487546731,-0.5954080425501997,-0.1351540667383318,-0.9611358283132804,-0.35094005075312507
DUK,2015-12-31,-0.9031607239126046,-0.9107902957301032,-0.7858912881890663,0.08146470076661579,0.5320231732059909,0.1596166139352116,-0.22841322460721256,0.4104120146956115,-0.6332109813497814,-0.48904989827927414,-0.13490333629059897,-0.9680824209753638,-0.37441316418719267
DVA,2012-12-31,-0.3659390787187014,-0.08889402492019262,-0.4491944982528722,0.8613064812726963,1.0808002860411052,-0.1499514952342331,-0.6524360743191833,0.08582760042935397,-0.4935591212729792,-0.1823803105860357,-9999.0,-0.5111365518862473,2.5885432051845454
DVA,2013-12-31,-0.38235672578119173,-0.10436459996417898,-0.2366611892250896,0.6039165140940407,0.9376080863958445,-0.21594578728054745,-0.7173898131638933,-0.0372821178643371,-0.4447367431060423,-0.18036075829568748,-9999.0,-0.25668712680000727,3.498855755605166
DVA,2014-12-31,-0.1292752369981138,0.14413561526021362,-0.09844316001722707,0.31269533952646217,0.735255533965236,-0.20080275166608078,-0.7866254573858553,0.009296538358635987,-0.3901289932415229,-0.19346094716445225,-9999.0,-0.2016116418242929,2.3939889667921896
DVA,2015-12-31,-0.025069416891093103,0.24627278877295328,0.19063420458605237,0.5674321397992642,0.9148843710950865,-0.4104089459332328,-0.7873457427957153,-0.25336376488824264,-0.7516533141292338,-0.5555061195078822,-9999.0,-0.1755800230156637,1.779716843971754
DVN,2013-12-31,-0.5411772197259405,-0.24562519808944386,0.6998577140547795,-0.5380724773587499,-0.3549941674113864,-0.5323666642068086,1.3782466280054715,-0.3936979273173787,-0.9569434622596468,-0.7970238475586757,-0.14066243738722575,-0.8977768891980408,-9999.0
DVN,2014-12-31,-0.6238495984394532,-0.3346314051080541,-0.47643228409566685,-0.37040430578580497,-0.043584500720105085,-0.07966207927731912,1.838485493165124,0.40513367522736893,-0.5172460984652207,-0.4730850690676656,-0.118500205605543,-0.6602254721289126,-9999.0
DVN,2015-12-31,-0.527796684773794,-0.23121953222494107,0.32601684800569136,0.8111118269789874,1.0550172782468277,-6.760172568155304,1.632470409875573,-7.9219147165092165,-7.651845101894373,-9.580855553389492,-0.2619853210886717,-0.6044405596036763,-9999.0
DVN,2016-12-31,-0.35818473846341287,-0.04861300461496828,0.4109190998678103,0.936556139261399,1.1177380337089633,-2.057455581798572,1.765348570718123,-1.7406946911480932,-2.690491406582906,-3.1805013843683794,-0.15401549878372453,-0.5693930707113127,-9999.0
EA,2013-03-31,-0.533539127261496,-0.25545901692104234,0.2778861953980017,-0.4444531282652037,-0.1722123164095312,-0.37501460405271647,0.7329941434039542,-0.4983040554070075,-0.686645313150041,-0.6075725571948714,-9999.0,-0.16903333559054248,0.9111126869782021
EA,2014-03-31,-0.4568806114257108,-0.17418159110964254,0.4051515582185542,-0.36452727382007116,-0.03391034333068825,-0.5087560719727932,0.6838316891465658,-0.6027661844215991,-0.9314641363386331,-0.7786862143144917,-9999.0,-0.3467153635313793,0.5184385807613974
EA,2015-03-31,-0.42531494568825484,-0.13168731174726722,0.4179684666652368,-0.5813727363720055,-0.44837396781103306,0.5781059791313444,0.9477014123007232,0.3235835592746661,0.9930573911310657,0.4423552235778662,-9999.0,-0.18976982048443217,1.2013086401717372
EA,2016-03-31,-0.08353974401256682,0.23582545321881832,0.912192869197418,-0.5482194593057977,-0.3763363752661631,0.9705453082656521,0.984878236301295,0.29732479065739126,1.2883419689392834,0.6660400965837413,-9999.0,-0.3494368612362738,1.259631332962818
EBAY,2013-12-31,-0.051775305700242406,0.28127155694435746,-0.2877681855662667,-0.756121710347832,-0.8976594126199892,1.4410216921977395,1.5421497623351732,0.7261554398232548,-0.010624177054822891,-0.27522088772776193,-9999.0,-0.960319120676733,-9999.0
EBAY,2014-12-31,-0.30346461797634844,0.010299421130426206,-0.5034560389868299,-0.42452276251345655,-0.13631401840193103,-0.4917606803701643,1.5049562093706401,0.6545405343404589,-0.9366575138913034,-0.7829385435033488,-9999.0,-0.9664482695011398,-9999.0
EBAY,2015-12-31,1.2117688382424687,1.6416203627122452,0.5187397662758887,-0.14470257731201694,0.2811655219048663,0.6176501567248571,1.430851356313929,0.5346454384273863,0.3760182164285168,0.3313935191073122,-9999.0,-0.5503558988116517,-9999.0
EBAY,2016-12-31,0.30407037628116906,0.6643798565963089,-0.08081985068188366,-0.42744419821936724,-0.14151490057340052,4.069845262104269,1.3546898007080865,0.549572090565087,3.209784498714978,2.161944391960295,-9999.0,-0.7048946134010426,-9999.0
ECL,2012-12-31,-0.23522587854241228,-0.21000240261063588,-0.24565600999229759,-0.020777127981944605,0.42613543085720473,-0.18425073602737593,-0.027829744358502464,-0.14279042865115607,-0.40385262721973975,-0.29663097409318806,-0.13100403121734921,-0.27724665969744705,-0.27551408874739625
ECL,2013-12-31,-0.4310231125888994,-0.4393200324396779,-0.7467138539718488,-0.16168620013659774,0.259678639860778,-0.10714162056775627,-0.032043334284305766,-0.10197107671257867,-0.2776121772870298,-0.22808052148165173,-0.12722795519995733,-0.2754864470142083,-0.2952062215591801
ECL,2014-12-31,-0.6114486340975451,-0.5980691371971033,-0.8341934133641227,-0.173457017962541,0.2445373925849529,-0.04357340448077211,-0.02068009776775034,-0.013602680156280285,-0.10520234352381148,-0.0882210102663736,-0.12234237171649022,-0.1889561938216276,-0.30317128314985026
ECL,2015-12-31,-0.7473867068123095,-0.7077731223907591,-0.8848399589165072,-0.14608949442923538,0.2794265462880714,-0.10169653923564506,-0.0012418364493633947,-0.11343480802690879,-0.21657670232757045,-0.1713018550676924,-0.12588273563750293,-0.2011412809744586,-0.30454289500219733
ED,2013-12-31,-0.8322563690029312,-0.6222557854114177,-0.6662964134253536,0.25591071680089195,0.6894025423459986,-0.03371634849306155,-0.2147891416254011,0.1928693663128229,-0.5938234299618838,-0.42113954624228833,-0.13550727509565919,-0.80935225142934,0.33316348095451215
ED,2014-12-31,-0.7048224712146249,-0.5034139595378117,-0.5889142382933007,0.37547633047959267,0.7832757853604536,-0.041871722602414896,-0.31207283901921895,0.14370776840167057,-0.6122456719381274,-0.42069903714448675,-0.1337021485803497,-0.8248835231488261,0.38453487463639974
ED,2015-12-31,-0.8398425169492906,-0.6282871615077321,-0.5641364108723655,0.3706663965342761,0.7796910529443282,0.01771827992453963,-0.12852261246584004,0.246784893978091,-0.5936757374614863,-0.401106344289853,-0.13376373246024328,-0.8509102491980731,0.34894681896483887
ED,2016-12-31,-0.7835189146207515,-0.5792361668547358,-0.560715557440075,0.2917812970695894,0.7186452293373555,0.06353992331765028,0.02866698672770784,0.338737252479543,-0.5982877589655272,-0.4196573590656311,-0.13381343032833418,-0.8866264961907752,0.28698478925155263
EFX,2012-12-31,-0.824115420879778,-0.5502403125600217,-0.5160477535585288,-0.37868211310577776,-0.0573381274592605,0.22327479402310924,0.7293808475668472,0.42317807285746256,-0.12861635670054752,-0.1896138056106867,-0.11928256990731999,-0.5867647383494587,-9999.0
EFX,2013-12-31,-0.7127610345867696,-0.4303546661923092,-0.2868632789710313,-0.6146336041417929,-0.5244068483480213,0.34491119044062446,0.8372892097870132,0.5788840294909835,0.10750607524798987,-0.1375034111008716,-0.11915878209148638,-0.5164562573221912,-9999.0
EFX,2014-12-31,-0.9127988742048048,-0.6457181242379193,-0.6425274407244804,-0.5206920541397362,-0.3191723547330985,0.33412349946536496,0.8155119548000469,0.5634456038463947,0.12571534232287507,-0.07714919385525812,-0.1174124193882747,-0.494522891299025,-9999.0
EFX,2015-12-31,-0.7499715454043546,-0.4704160080895257,-0.6449306798867261,-0.6289126905656226,-0.5582780538557139,0.3925713768381269,0.8747877368159581,0.5568383538287919,0.3488392725695819,0.002964178934581892,-0.11280845750404139,-0.3966590506574321,-9999.0
EIX,2012-12-31,-0.9156577968121,-0.7236412415932375,-0.8387776906743392,1.1530053320476663,1.2138037279943015,-0.5654570990726312,-0.5256375560222143,0.24358730956890418,-0.978870909795377,-0.8346460412087852,-0.13180531380970698,-0.8622140197460796,0.46306644125353313
EIX,2013-12-31,-0.9425475138393835,-0.7209725876591695,-0.8663034250639415,1.1445715049041525,1.210317109710897,-0.06371245647918954,-0.5769301318325015,-0.016294475568948315,-0.6534620016306202,-0.35512156746306023,-0.1354148657957158,-0.8585963809362345,0.8947079530570002
EIX,2014-12-31,-0.9636135044173861,-0.7426952065712351,-0.8766426938716886,1.0437389997253355,1.1670798745690076,0.20653341512190027,-0.5197801783420338,0.20513191225482022,-0.47808004208590354,-0.11986499967107854,-0.1317219281317839,-0.8586215989805517,0.8265315181400399
EIX,2015-12-31,-1.0496333099930164,-0.8376990891138908,-0.8613909893916528,0.9711877434608679,1.134084925878535,0.02849084657291774,-0.4229857897961795,0.158736156913143,-0.6474171234333624,-0.37172879232962913,-0.13405254441763123,-0.917094447767577,0.6547630328836169
EL,2013-06-30,0.23842019375032855,0.11915686038364244,0.4540500832448637,-0.48788163655985006,-0.260651204672193,0.04682798184557038,1.462136759373554,0.04628208461507727,0.9982368237969096,0.5368729361671287,-0.0903053716817338,0.8037964390394258,-0.4523190785375607
EL,2014-06-30,0.33399938773599175,0.17805978000493414,0.48773799578926,-0.5731075943087993,-0.4356173694899348,0.10138028963893578,1.4718390739105307,0.1235392895200433,1.1388333613714972,0.5458463118552348,-0.05458751383339487,0.7591741939831324,-0.45890698033009997
