Date,Close,High,Low,Open,Volume,return_1d,volatility_21d,ma_20,ma_50,ma_200,rsi,macd,macd_signal,ema_50,ema_200,stoch_k,stoch_d,bb_upper,bb_lower,obv,anomaly
,,,,,,,,,,,,,,,,,,,,0.0,1
2018-01-02,24.848575592041016,25.06660219458311,24.7494709870361,24.97410590742375,1307700.0,,,,,,,0.0,0.0,24.848575592041016,24.848575592041016,,,,,0.0,1
2018-01-03,24.511613845825195,24.901421298763506,24.452151606552096,24.83535326416405,1869700.0,-0.013560606118756757,,,,,,-0.026880139299269246,-0.00537602785985385,24.835361405914906,24.84522273884484,,,,,-1869700.0,1
2018-01-04,24.39269256591797,24.63054155419974,24.37287265700592,24.5314394893052,1827800.0,-0.004851629952039249,,,,,,-0.057120348950277844,-0.01572489207793865,24.818001843562087,24.840719951054524,,,,,-3697500.0,1
2018-01-05,24.313411712646484,24.55126071367219,24.15484739218564,24.44555032658681,1893200.0,-0.003250188680779642,,,,,,-0.08648627530306285,-0.02987716872296349,24.798213995290887,24.83547310291116,,,,,-5590700.0,1
2018-01-08,24.47197723388672,24.51822536822192,24.068955617250563,24.25394815459137,1442600.0,0.006521730603433085,,,,,,-0.09585906747137685,-0.04307354847264616,24.78542039680445,24.831856228592507,,,,,-4148100.0,1
2018-01-09,24.33323097229004,24.63053966449787,24.326622656270164,24.498403588109547,1122500.0,-0.0056695975266173315,,,,,,-0.11317808998165191,-0.057094456774447314,24.767687478196045,24.826894783256165,,,,,-5270600.0,1
2018-01-10,24.148239135742188,24.300197660036837,23.94342667793979,24.28037775001323,1358700.0,-0.007602436222239217,,,,,,-0.1402145294509971,-0.07371847130975728,24.74339538633511,24.820141990743586,,,,,-6629300.0,1
2018-01-11,24.168052673339844,24.234120695998072,23.890561433441555,24.11519623894645,1949200.0,0.0008204961648043962,,,,,,-0.15821847156932023,-0.09061847136166987,24.72083292700196,24.81365353982415,,,,,-4680100.0,1
2018-01-12,23.930212020874023,24.18127260991796,23.817893319178047,24.16806101709197,1665100.0,-0.009841117763210838,,,,,,-0.18949410822261115,-0.11039359873385812,24.689828185585178,24.804863076949026,,,,,-6345200.0,1
2018-01-16,23.93682098388672,24.518229438185674,23.917001071691377,24.022711470624397,1346000.0,0.00027617653395339836,,,,,,-0.21131112441180377,-0.13057710386944726,24.660298491400926,24.79622584219219,,,,,-4999200.0,1
2018-01-17,24.00288963317871,24.049137771481465,23.817894559633185,24.049137771481465,1882100.0,0.0027601263065160087,,,,,,-0.22072569072008363,-0.14860682123957453,24.634517751862802,24.78833194956519,,,,,-3117100.0,1
2018-01-18,23.32237243652344,23.93020896254596,23.30255252948309,23.91699485107437,2975500.0,-0.02835146963783075,,,,,,-0.27987265504557257,-0.17485998800077415,24.583061072829885,24.773745287743882,,,,,-6092600.0,1
2018-01-19,23.447904586791992,23.685751025699727,23.32898010717113,23.368619920155425,1750100.0,0.005382477730780266,,,,,,-0.3130094765891762,-0.20248988571845458,24.538545132200948,24.760552842958294,,,,,-4342500.0,1
2018-01-22,23.659320831298828,23.94341786529945,23.5139681570659,23.52057395119762,1891500.0,0.009016423779970806,,,,,,-0.3185392007257697,-0.2256997487199176,24.504065747851847,24.74959531050397,20.224391006333118,,,,-2451000.0,1
2018-01-23,24.01609992980957,24.082170495484597,23.665934752902267,23.798073363917936,1691400.0,0.015079853773264817,,,,,34.70862952698934,-0.2907805186071357,-0.23871590269736126,24.484929833418818,24.742296849004525,44.62826556100774,,,,-759600.0,0
2018-01-24,23.63290405273437,24.04913985383445,23.5536218831126,24.009497508856203,1685700.0,-0.015955791248168594,,,,,34.12894668848497,-0.29628685735657,-0.250230093629203,24.4515170577057,24.731258114713278,24.876073303525008,29.909576623621955,,,-2445300.0,0
2018-01-25,23.66593360900879,23.76503819256391,23.58665145436524,23.632899587935164,1015900.0,0.0013976088677343235,,,,,36.453127010978115,-0.2945896156214829,-0.259101998027659,24.420709863639157,24.72065787087542,27.363298178461203,32.28921234766465,,,-1429400.0,0
2018-01-26,23.62629127502441,23.77825230858728,23.34219667748171,23.77825230858728,1788800.0,-0.0016750800809011146,,,,,36.99988668849653,-0.29306507263552106,-0.26589461294923145,24.389556193497405,24.70976865101621,24.37815374903589,25.539175077007368,,,-3218200.0,0
2018-01-29,22.51633071899414,23.63289662125741,22.47008007089589,23.62628830567168,3653500.0,-0.04697988961152022,,,,,22.793979513533998,-0.377074719237136,-0.2881306342068124,24.316096370967866,24.687943397961263,2.1407782045643704,17.960743377353822,,,-6871700.0,1
