Date,Close,High,Low,Open,Volume,return_1d,volatility_21d,ma_20,ma_50,ma_200,rsi,macd,macd_signal,ema_50,ema_200,stoch_k,stoch_d,bb_upper,bb_lower,obv,anomaly
,,,,,,,,,,,,,,,,,,,,0.0,1
2018-01-02,108.69000244140624,109.20999908447266,107.98999786376952,107.98999786376952,1412100.0,,,,,,,0.0,0.0,108.69000244140624,108.69000244140624,,,,,0.0,1
2018-01-03,108.0199966430664,109.4800033569336,107.58000183105467,109.05999755859376,1519800.0,-0.006164373753704044,,,,,,-0.053447755992905854,-0.01068955119858117,108.66372770421644,108.68333571704466,,,,,-1519800.0,1
2018-01-04,108.86000061035156,109.76000213623048,106.5,108.0999984741211,1825500.0,0.007776374684224541,,,,,,-0.02770482377096073,-0.014092605713057083,108.67142468092763,108.68509357667956,,,,,305700.0,1
2018-01-05,111.13999938964844,111.2300033569336,109.29000091552734,109.58999633789062,2055500.0,0.02094432083881559,,,,,,0.17466010921030772,0.02365793727161588,108.76823153225001,108.70952050019169,,,,,2361200.0,1
2018-01-08,109.0999984741211,111.62999725341795,109.0500030517578,110.76000213623048,1801700.0,-0.01835523597921984,,,,,,0.16848258926228254,0.05262286766974922,108.78124200055869,108.71340585316611,,,,,559500.0,1
2018-01-09,109.69000244140624,109.81999969482422,108.66000366210938,109.5,1584400.0,0.005407919115829163,,,,,,0.20878846601793555,0.08385598733938648,108.81687966490566,108.72312323215358,,,,,2143900.0,1
2018-01-10,109.62999725341795,109.94000244140624,108.77999877929688,109.16000366210938,1048700.0,-0.0005470433645066164,,,,,,0.23320105000671276,0.11372499987285174,108.84876662916105,108.73214685425573,,,,,1095200.0,1
2018-01-11,111.3499984741211,111.69000244140624,109.18000030517578,109.66000366210938,2063100.0,0.01568914771316865,,,,,,0.3868782311365493,0.16835564612559126,108.94685415249282,108.75819512908026,,,,,3158300.0,1
2018-01-12,114.83999633789062,115.0500030517578,111.63999938964844,112.0999984741211,2400000.0,0.03134259462590516,,,,,,0.7812761002866893,0.29093973695781083,109.17795776760646,108.8187105639938,,,,,5558300.0,1
2018-01-16,112.87999725341795,115.88999938964844,112.5500030517578,115.48999786376952,2022800.0,-0.017067216535829766,,,,,,0.9250206451582272,0.4177559185978941,109.32313578665789,108.85912137682391,,,,,3535500.0,1
2018-01-17,112.8000030517578,114.79000091552734,112.56999969482422,114.48999786376952,2230800.0,-0.0007086658717803118,,,,,,1.0207181654219255,0.5383483679627004,109.45948352254416,108.89833412980833,,,,,1304700.0,1
2018-01-18,112.9000015258789,113.33000183105467,111.56999969482422,113.06999969482422,1566400.0,0.0008865112714155909,,,,,,1.092039825496613,0.649086659469483,109.59440579718475,108.9381517158389,,,,,2871100.0,1
