Price,Close,High,Low,Open,Volume
Ticker,IVZ,IVZ,IVZ,IVZ,IVZ
Date,,,,,
2018-01-02,25.255990982055664,25.61034063526503,25.13787619795449,25.596444310584964,2816000
2018-01-03,25.381059646606445,25.415801789546148,24.93638778169347,25.012816255435396,2876700
2018-01-04,25.589496612548828,25.790986687498624,25.45748285775608,25.47832601884848,2388500
2018-01-05,25.902149200439453,25.93689132891365,25.575594926490712,25.70065916773143,3220800
2018-01-08,25.596445083618164,25.77014517168548,25.401901833127727,25.4088486704511,3534000
2018-01-09,25.846576690673828,26.041119964167564,25.686772908810642,25.686772908810642,2840300
2018-01-10,25.58255386352539,26.16618638191376,25.485282218869582,25.923007270274244,3929500
2018-01-11,25.916053771972656,25.93689958578378,25.4296929734787,25.652028884141117,2974200
2018-01-12,26.305139541625977,26.31903586555329,25.992478879393342,26.117543144286394,2511800
2018-01-16,25.846576690673828,26.69423141836319,25.770148218814626,26.492741306724675,3843900
2018-01-17,26.457998275756836,26.60390571135882,25.923001694763265,25.985533831514537,3258300
2018-01-18,26.305139541625977,26.548318584222034,26.256503733106765,26.45799645437366,2315700
2018-01-19,26.492738723754883,26.576114025630005,26.3468286324071,26.388517608571192,2457600
2018-01-22,26.312095642089844,26.44410944065118,25.93690536576984,26.374627796552133,3176400
2018-01-23,26.13144302368164,26.409361588683453,26.013325579454687,26.249557817455454,3223400
2018-01-24,26.13144302368164,26.541375358728466,26.048067719226413,26.319039446545762,2777000
2018-01-25,26.117544174194336,26.20091947059323,25.87436512200886,26.187023146117934,2042600
2018-01-26,26.680339813232422,26.701182979738114,26.020278819199046,26.193978941289224,3309700
2018-01-29,26.041114807128906,26.701175619207834,26.034167970359835,26.583058190511306,3093100
2018-01-30,25.485279083251953,25.985536223307427,25.485279083251953,25.790990307478516,3941100
2018-01-31,25.1031436920166,25.471387121852096,24.602886466237315,25.186519012828594,4910100
2018-02-01,25.03365707397461,25.45748573375327,24.90859279238572,25.18651400712839,3966600
2018-02-02,24.42917823791504,24.804371032889573,24.19294603187027,24.76963154827033,5003900
2018-02-05,23.046524047851562,24.422230936588115,22.94230559597637,23.99145285405525,6240100
2018-02-06,23.352237701416016,23.52593777042333,22.289194127236108,22.504580516515443,6416600
2018-02-07,23.248023986816406,23.873345494117753,23.227180820057544,23.303609298778106,4162800
2018-02-08,22.178028106689453,23.29665581350612,22.178028106689453,23.241073161532007,4151800
2018-02-09,22.539329528808594,22.740822330147537,21.705569640234316,22.51153952036316,5322900
2018-02-12,22.59490966796875,22.893674056526017,22.337834258205483,22.73387028016219,2720700
2018-02-13,22.587961196899414,22.935361417802195,22.449003228900978,22.574067520462247,3181800
2018-02-14,23.25396156311035,23.26798296503242,22.377645337452858,22.475793813752848,3936100
2018-02-15,23.26798439025879,23.7026398535398,23.0366379301465,23.415207782303845,3748900
2018-02-16,23.77975082397461,23.87088859442004,23.14880381721325,23.218908148750458,4997100
2018-02-20,23.282001495361328,23.85686553171776,23.169832968128578,23.632528477252254,4285200
2018-02-21,23.289012908935547,23.800781967874162,23.274991509118365,23.373138633530075,3832900
2018-02-22,23.09271812438965,23.55541366397203,23.029623156523467,23.387162199201427,3783100
