Date,Close,High,Low,Open,Volume
,LRCX,LRCX,LRCX,LRCX,LRCX
2018-01-02,17.893970489501953,17.91665953782277,17.382524755915643,17.50353241257635,20373000
2018-01-03,18.198381423950195,18.32317029629258,17.92611462946217,18.026324749689145,25833000
2018-01-04,18.281578063964844,18.609621813839308,18.259835662927145,18.434728738383228,22272000
2018-01-05,18.56707763671875,18.640817508537303,18.382730661899288,18.425272410176955,17130000
2018-01-08,18.70699119567871,18.859195179695774,18.552895706161898,18.560458121858705,27627000
2018-01-09,18.67768096923828,18.883772083909072,18.2806253715164,18.739130543557945,29550000
2018-01-10,18.118974685668945,18.45647234809624,17.989457922405258,18.37233369454317,35108000
2018-01-11,17.878849029541016,18.228635134382106,17.811726723020392,18.15678676834797,28164000
2018-01-12,17.82118034362793,18.092502315785154,17.80132764833481,17.878848726994374,27881000
2018-01-16,17.9989070892334,18.512244340349817,17.810778937387948,18.168129202988315,42511000
2018-01-17,19.387659072875977,19.442491099588075,18.316554766799932,18.390292834489248,64971000
2018-01-18,19.422636032104492,19.507719517140128,18.884720013458487,19.191019477696145,41988000
2018-01-19,19.61927604675293,19.6211657493127,19.200476126397916,19.46045267731872,26150000
2018-01-22,19.776203155517578,19.837650930659038,19.588073213278925,19.701518449883913,28231000
2018-01-23,20.33208656311035,20.338704128817223,19.85278367188247,19.950157454798674,43397000
2018-01-24,19.82725715637207,20.248893438598735,19.527575210411534,20.248893438598735,54649000
2018-01-25,18.83650779724121,20.654455712140564,18.812873893732814,20.420004576421317,82788000
2018-01-26,19.150375366210938,19.514343323473696,18.93388537664001,19.091762119713355,47616000
2018-01-29,18.526426315307617,19.1229556077314,18.272120691723934,19.02463698646614,40060000
2018-01-30,18.064136505126953,18.46213697628381,17.891133196914723,18.16056360308167,37946000
2018-01-31,18.105735778808594,18.32411540692457,17.98567296369752,18.237142217406394,28384000
2018-02-01,17.877901077270508,18.35247783852262,17.791872735789777,17.962039716343533,30535000
2018-02-02,16.92780303955078,17.66140961286596,16.862572249115434,17.65101084107138,55276000
2018-02-05,16.104387283325195,17.290828341320562,16.10155092642755,16.591252542841737,58953000
2018-02-06,16.859737396240234,16.92213183572337,15.817939768058496,15.929493517532922,58903000
2018-02-07,16.225393295288086,16.962782902737622,16.222556938681407,16.622448960353058,34033000
2018-02-08,15.336746215820312,16.361527558315466,15.334856513312369,16.322768822238878,49344000
2018-02-09,15.680859565734863,15.815102357270108,14.826244411383911,15.676133506867533,59371000
2018-02-12,16.350183486938477,16.494825063497846,15.813212272553889,15.920984816552304,41507000
2018-02-13,16.313316345214844,16.32938783371216,15.893571547912137,16.21972377139535,28416000
2018-02-14,17.301225662231445,17.308788077889545,16.165835517396843,16.203649398838436,58370000
2018-02-15,17.556474685668945,17.56309225029515,16.93347695646542,17.297444814057815,41792000
2018-02-16,17.764455795288086,18.076427959775184,17.456264838377958,17.466663610002367,43356000
2018-02-20,18.287248611450195,18.533990033162695,17.622653921586462,17.671813235671976,32965000
2018-02-21,17.88924217224121,18.434720507862938,17.88640581616535,18.392178773026455,32713000
2018-02-22,17.806997299194336,18.003634515789052,17.671809663573203,17.977164259951376,17529000
2018-02-23,18.25510597229004,18.308993150094732,17.830635131028078,17.98473064141828,22273000
2018-02-26,18.75898551940918,18.810034526439253,18.25983005608775,18.394072842438707,23631000
2018-02-27,18.290088653564453,18.887562959552444,18.28063472935653,18.732522569476192,28223000
2018-02-28,18.13787841796875,18.59260065700072,18.087772456487674,18.381783448402714,36083000
2018-03-01,17.96865463256836,18.495225179685466,17.78430769852414,18.1974348107606,30036000
2018-03-02,18.390289306640625,18.424323780173243,17.220866599210844,17.49407822279699,27758000
2018-03-05,18.78451156616211,18.909300436255144,18.07926493896334,18.229579215018823,32924000
2018-03-06,19.65803337097168,19.805511288314566,18.86108570664492,18.92064378425726,76363000
2018-03-07,20.017276763916016,20.07589000042273,19.2987948957923,19.45856311767988,56256000
