Date,Close,High,Low,Open,Volume,return_1d,volatility_21d,ma_20,ma_50,ma_200,rsi,macd,macd_signal,ema_50,ema_200,stoch_k,stoch_d,bb_upper,bb_lower,obv,anomaly
,,,,,,,,,,,,,,,,,,,,0.0,1
2018-01-02,62.20258712768555,62.33051902531257,61.6817195525568,62.33051902531257,877800.0,,,,,,,0.0,0.0,62.20258712768555,62.20258712768555,,,,,0.0,1
2018-01-03,62.96104049682617,62.97018048072044,62.11120326054918,62.12947625657273,778800.0,0.012193276906372397,,,,,,0.06050340266649101,0.012100680533298203,62.23233039706361,62.21013392737849,,,,,778800.0,1
2018-01-04,63.38140869140625,63.63727254532123,63.07985187567768,63.07985187567768,796500.0,0.006676639891319169,,,,,,0.14075050115897625,0.03783064465843382,62.277392290959405,62.22178840264245,,,,,1575300.0,1
2018-01-05,63.262603759765625,63.545880543889126,63.08897890664957,63.50932757629808,666800.0,-0.0018744444797538229,,,,,,0.19254084872268606,0.06877268547128428,62.31602803483416,62.23214477435513,,,,,908500.0,1
2018-01-08,63.49106216430664,63.59157412248408,62.91536157066996,63.23519136059782,554700.0,0.0036112709715294677,,,,,,0.24914773622204933,0.1048476956214373,62.362107804617395,62.24467131554867,,,,,1463200.0,1
2018-01-09,63.50932693481445,63.84743665279226,63.39966803314893,63.5641528997644,687600.0,0.0002876746723901036,,,,,,0.2921155900444248,0.1423012745060348,62.40709679011532,62.25725495355132,,,,,2150800.0,1
2018-01-10,63.05241012573242,63.4179327382054,62.732580454230046,63.3356868388111,784900.0,-0.007194483568547461,,,,,,0.28600170624579135,0.1710413608539861,62.432403195433636,62.26516694531431,,,,,1365900.0,1
2018-01-11,63.93880081176758,63.94794079440263,62.68688811779774,62.88792590518485,880900.0,0.014057998485190515,,,,,,0.3486615761585412,0.20656540391489714,62.49147761176046,62.28182001861236,,,,,2246800.0,1
2018-01-12,64.38656616210938,64.68812286101519,64.01191051309426,64.06673646861735,847700.0,0.007003030157853418,,,,,,0.42949988878231693,0.25115230088838114,62.56579480981336,62.302762766308845,,,,,3094500.0,1
2018-01-16,64.45966339111328,65.32777343805824,64.07586781068058,64.77035305953115,940100.0,0.001135286960634918,,,,,,0.4937712814561479,0.29967609700193454,62.64006416594277,62.324224464068095,,,,,4034600.0,1
2018-01-17,64.89830017089844,65.09933799030179,64.60588342588404,64.88002717448228,957200.0,0.006804825788861102,,,,,,0.5734903062238601,0.35443893884631966,62.728622440646916,62.3498371576684,,,,,4991800.0,1
