Price,Close,High,Low,Open,Volume
Ticker,CPB,CPB,CPB,CPB,CPB
Date,,,,,
2018-01-02,37.120574951171875,37.92737274351067,36.97958075607655,37.755048829100836,2204900
2018-01-03,36.59577941894531,37.230250549289494,36.58011305932474,37.151921739239185,2625100
2018-01-04,36.9012565612793,37.04225077389539,36.60360178041735,36.713263281773905,2546800
2018-01-05,37.042259216308594,37.230249550607624,36.74460436760723,37.01092649790793,1551700
2018-01-08,37.30857467651367,37.33990440126066,36.97958716822863,37.042252593826525,1589100
2018-01-09,37.324363708496094,37.50585602785517,37.22967271799839,37.29279904160609,2443500
2018-01-10,36.15648651123047,37.071840485812075,35.96710459106674,36.89823788385254,2996800
2018-01-11,36.101253509521484,36.40111175856885,36.022344869853484,36.243291469061205,1562200
2018-01-12,35.9118766784668,36.28275399112609,35.71460202452842,36.12493366594092,2164700
2018-01-16,36.645729064941406,37.15864423534491,36.48001912133592,36.992934291739424,3478900
2018-01-17,37.056068420410156,37.56898369907131,36.86668644779558,36.98504942813665,2024200
2018-01-18,36.495811462402344,36.95349011048926,36.46424679491241,36.9455974385306,1563500
2018-01-19,37.39537048339844,37.39537048339844,36.495798842212395,36.62994411739883,2479200
2018-01-22,37.600547790527344,37.845166418934326,37.44272747564314,37.458509808148776,3435800
2018-01-23,37.537410736083984,37.679448689234086,37.23755250052582,37.52952107654077,1478500
2018-01-24,37.16653823852539,37.72680046265182,37.04817526933364,37.71101813139188,4316300
2018-01-25,37.450618743896484,37.561092066004434,37.071851778023984,37.30858075542276,1516500
2018-01-26,37.35592269897461,37.734689613582304,37.10341142256948,37.60843397537974,1435000
2018-01-29,37.04817199707031,37.426938883338906,37.02449699718553,37.2454466051376,1430400
2018-01-30,36.614166259765625,37.24544436558818,36.49580029797389,36.96136846542517,2431300
2018-01-31,36.732540130615234,37.016616115223556,36.40112015535375,36.669413806353575,1798400
2018-02-01,36.91402816772461,37.19021445856151,36.3932232597765,36.66151687963898,1868300
2018-02-02,35.19378662109375,36.66940276225247,35.075423669937095,36.66940276225247,3419300
2018-02-05,34.89394760131836,35.71460801154235,34.878165265136936,35.004420944415465,3458400
2018-02-06,35.619903564453125,35.785613516572774,34.32578258760536,34.40469122856566,3910900
2018-02-07,35.35162353515625,36.14072228821855,35.33584119887426,35.50944388780328,1605100
2018-02-08,35.37527847290039,36.07757548301818,35.33582114949689,35.49364141259745,2814300
2018-02-09,36.085479736328125,36.36166606100014,35.430529443297935,35.71460241956657,3058100
2018-02-12,36.54315948486328,36.850907476059454,36.219629159481094,36.32220981643152,3183100
2018-02-13,36.81145095825195,36.98505060363749,36.22751666875803,36.38533699106765,2428200
2018-02-14,37.056068420410156,37.497964706797795,36.49580915368145,36.527373819174606,3992700
2018-02-15,37.63999938964844,37.95563698637643,36.393222303582895,37.08762983265955,3968300
2018-02-16,36.432674407958984,36.83511630775412,35.880307894784075,36.203838142574405,7061200
2018-02-20,36.36166000366211,36.7009695863065,36.101256056080025,36.44845830935094,3437800
2018-02-21,33.852325439453125,36.614170074041596,33.789196117208654,36.385330796163046,7577500
2018-02-22,34.68877410888672,35.067541079764254,34.00225916230695,34.00225916230695,4377000
2018-02-23,34.81502151489258,34.9649521414924,34.34156366604543,34.822914184803935,2462900
2018-02-26,35.01229476928711,35.304263341309465,34.68876454935195,34.854474489037194,2105500
2018-02-27,34.67298889160156,35.36739645220649,34.67298889160156,35.05175583097551,2832000
2018-02-28,33.97068405151367,34.838694060146175,33.97068405151367,34.77556474598903,4537000
2018-03-01,33.36308670043945,34.09694861408284,33.134250402019134,33.57614367635259,5208000
2018-03-02,33.15792465209961,33.9470232787269,33.0632336597526,33.1973789813965,5138500
2018-03-05,34.34156799316406,34.428369312096585,32.968535242227425,32.992210244773,5365000
2018-03-06,34.64141845703125,34.67298010301675,34.14428565816127,34.28632360069555,3303500
2018-03-07,33.99435806274414,34.38890723426064,33.544569237857736,34.18373997937614,3011400
2018-03-08,34.04170227050781,34.4520337729224,34.03381261149869,34.16006822684385,2163700
2018-03-09,34.41258239746094,34.41258239746094,34.04170517874991,34.207415123640196,1780200
2018-03-12,34.39679718017578,34.84658299864329,34.39679718017578,34.51516313668673,2060700
2018-03-13,34.67298889160156,34.75979021294869,34.20742063088049,34.523061252111475,1912500
