Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2018-01-02,29.04102897644043,29.39450330406467,29.020408488899516,29.250166633304616,30451500
2018-01-03,29.29435157775879,29.456359086840475,29.0940459910917,29.11761274229314,26710800
2018-01-04,29.32086181640625,29.39155532941495,29.135287552368823,29.32086181640625,20491200
2018-01-05,29.49466323852539,29.568303038962465,29.341491105210682,29.350326532857537,21852000
2018-01-08,29.930606842041016,29.971847814132854,29.518217347200178,29.53000240837666,26531700
2018-01-09,29.571243286132812,30.148589991288752,29.547679903194727,30.05432634649652,21938100
2018-01-10,29.359149932861328,29.423954279102976,29.023349883625205,29.38271668195493,23791200
2018-01-11,29.46225929260254,29.588921764398233,29.096999836423286,29.367999005266846,19613100
2018-01-12,29.712636947631836,29.88053702522869,29.544736870034985,29.57124652149405,20853600
2018-01-16,29.659608840942383,30.018979057853624,29.556513148919453,29.851075639998015,21512100
2018-01-17,30.251686096191406,30.322379616966025,29.662557691674,29.79511267826975,26045700
2018-01-18,30.722990036010742,30.91151060183099,30.52268777758014,30.852598767765567,36923700
2018-01-19,30.808414459228516,30.908563901529487,30.5344690410526,30.82314241753788,25135800
2018-01-22,31.061738967895508,31.061738967895508,30.6464031329504,30.781901021769457,21924900
2018-01-23,31.19428062438965,31.26792039141428,30.802511670198683,31.014598918647057,24863400
2018-01-24,31.161876678466797,31.353343432841957,30.876149679261914,31.32683379242493,20469300
2018-01-25,31.400487899780273,31.462346003019828,31.17956513934935,31.17956513934935,17571300
2018-01-26,31.92775535583496,31.933644516404847,31.42405177788769,31.518312057140825,20358900
2018-01-29,32.269439697265625,32.39610212551128,31.809920111746212,31.845268550096772,25065600
2018-01-30,31.733333587646484,32.21347364998355,31.562487299598118,32.14866930434235,27541500
2018-01-31,31.400487899780273,31.865900178121564,31.24436950865056,31.74512686669031,29438400
2018-02-01,31.082361221313477,31.388708868442976,30.982211763820708,31.211969970907266,19160400
2018-02-02,30.776010513305664,31.362192659268675,30.67880397142556,30.97336649174826,27759300
2018-02-05,29.482881546020508,30.81430734145985,28.599190456678844,30.457886662111157,37684800
2018-02-06,29.72146224975586,29.774484905625354,28.646308146782232,28.76118551131403,49241400
2018-02-07,30.295866012573242,30.80840829807754,29.45930533804742,29.603641997425218,33495600
2018-02-08,29.46225929260254,30.481448228042982,29.456366760513887,30.40780843200378,41925300
2018-02-09,29.270788192749023,29.78038427182576,28.404771507488107,29.6124808418684,42553800
2018-02-12,29.32380485534668,29.58891139923325,29.10288217360577,29.494651144917466,27405300
2018-02-13,29.745033264160156,29.815730148791854,29.259003980862747,29.259003980862747,19868400
2018-02-14,29.957124710083008,30.119132246353786,29.518222127529913,29.709688950499757,21922800
2018-02-15,30.407800674438477,30.528570583334997,29.995411179799202,30.2074984577042,22484700
2018-02-16,30.864368438720703,30.911498561818608,30.03958959900124,30.366557566940443,48192900
2018-02-20,27.72138214111328,28.849560747478968,27.71843587575089,28.56972621628596,156265500
2018-02-21,26.958465576171875,28.083699784469662,26.875988673271856,28.015949154241202,148511100
2018-02-22,27.32666778564453,27.50929748892822,26.89660570446595,26.931954150169027,61095000
2018-02-23,27.362014770507812,27.538753618573907,27.029157561770397,27.359068505020968,38374500
2018-02-26,27.429765701293945,27.630067933482316,27.164657426211793,27.364961343906756,44097900
2018-02-27,26.958465576171875,27.606505849059165,26.9555193103335,27.5799945130341,40128300
2018-02-28,26.513673782348633,27.12931355760475,26.51072920202154,27.099857641293198,42431100
2018-03-01,26.239728927612305,26.563749049668612,25.836178172025722,26.560804469467758,56728800
2018-03-02,26.148414611816406,26.186707638034544,25.697732037698298,25.706569149211205,57130200
2018-03-05,26.50483512878418,26.658008908866876,25.942218093997997,25.9628368958043,40149600
2018-03-06,26.23383903503418,26.65801198048127,26.107176573113655,26.61382642079576,33164100
2018-03-07,25.84501075744629,26.077715142388957,25.727183746872765,25.915705952486565,34359000
2018-03-08,26.052438735961914,26.114665625854954,25.880572135410738,26.007989746355758,28766100
2018-03-09,26.28948974609375,26.28948974609375,25.93686850453908,26.14725639543858,29263200
2018-03-12,26.096887588500977,26.50284600818435,26.040586662007975,26.283569964884222,25422000
2018-03-13,26.1650390625,26.34283163100826,26.07021850699935,26.191708456442917,21519000
2018-03-14,25.97835922241211,26.369501868306532,25.927985959649675,26.227266791617577,33121800
2018-03-15,25.93094253540039,26.310231470430875,25.45386753597413,25.98131748291736,49845600
2018-03-16,26.42283821105957,26.695453031591622,25.92798522243684,25.993174248602678,85188000
2018-03-19,25.913166046142578,26.39616706913593,25.809454003604817,26.345793811141352,36160200
2018-03-20,26.06132698059082,26.12059003579276,25.889460390283137,26.03465758841666,24774000
2018-03-21,26.129484176635742,26.57396394675719,25.98132481844718,26.043551714975262,35508000
2018-03-22,25.821306228637695,26.156146203775467,25.776858939489568,25.93687019775607,36744600
2018-03-23,25.311634063720703,25.98427949315132,25.270148912762252,25.883531294156743,30375300
2018-03-26,25.92798614501953,25.984285375176114,25.516100068376147,25.548695430396688,27599400
2018-03-27,25.498319625854492,26.087996562846246,25.329418549876433,26.06429099994094,19637400
2018-03-28,26.00798988342285,26.147261124182027,25.539804595622577,25.560546327177708,34728900
2018-03-29,26.363569259643555,26.473207251368684,26.007984200835793,26.046505519910415,27823800
2018-04-02,25.350154876708984,26.14725574306215,25.139768686613927,26.07613737395369,57386700
2018-04-03,25.720556259155273,25.76500524374153,25.350157097231904,25.557581170486717,29086500
2018-04-04,25.845014572143555,25.927984888822465,25.317564533891183,25.36497565897754,19609800
2018-04-05,26.019840240478516,26.179853192670624,25.79463657508882,25.957613358082778,19142700
2018-04-06,25.687965393066406,26.046510966262954,25.52202475996164,25.72944885578702,19050000
2018-04-09,25.566476821899414,25.913170503285013,25.554624886999353,25.735379610893634,25104300
2018-04-10,25.61684799194336,25.809454622225328,25.382754508985315,25.73241197011254,27382200
2018-04-11,25.456832885742188,25.738335773175503,25.424237528998475,25.48350227641124,18837000
2018-04-12,25.314599990844727,25.729446448120108,25.308672329105978,25.539801965810124,20568900
2018-04-13,25.48942756652832,25.56350807986871,25.243483856815793,25.450906242169065,22677600
2018-04-16,25.732410430908203,25.97242986608208,25.519060387049898,25.542765947478596,21062100
2018-04-17,26.04651641845703,26.12652292061008,25.90132087743063,25.922062613132706,20405700
2018-04-18,25.948728561401367,26.24208513176321,25.93094896427502,26.135409244560858,17562000
2018-04-19,26.043546676635742,26.087993966826886,25.655367910744612,25.901313313357562,19764900
2018-04-20,25.773893356323242,26.188739780167076,25.682033257885006,26.037618329115837,24974700
2018-04-23,25.513137817382812,25.803530547405376,25.48943055824255,25.747229621947472,22081500
2018-04-24,25.640552520751953,25.753154366321986,25.35608577124171,25.711669208129514,25409100
2018-04-25,25.8302001953125,25.98724934365459,25.450909478687425,25.578327096147387,20281200
2018-04-26,26.058368682861328,26.170970546321552,25.750196321929455,25.830202819885095,17347500
2018-04-27,25.865758895874023,26.046513616437043,25.803531999906077,26.037625513203693,16953300
2018-04-30,26.212448120117188,26.56803151052503,26.052435170544822,26.058361136496114,26057700
2018-05-01,25.90131378173828,26.079104641273332,25.58721382715243,25.978356431018288,20873100
2018-05-02,25.584253311157227,25.853902600705222,25.53091452392061,25.818345104769715,18249000
2018-05-03,25.551654815673828,25.569432713682485,25.222739116960934,25.539801188112694,20628300
2018-05-04,25.936870574951172,26.105773328170095,25.293856615035722,25.483502793269754,20914500
2018-05-07,25.32645606994629,25.927986668262534,25.26719131174321,25.925022836907885,32350800
2018-05-08,25.40645980834961,25.439055167496463,25.163478225820473,25.341269090055896,19654200
2018-05-09,24.612319946289062,24.79603845243277,24.29822001786423,24.46416062642396,96795600
2018-05-10,24.657054901123047,24.979095331414992,24.454287314004773,24.64214579572634,47572800
2018-05-11,24.8627986907959,24.904545201934344,24.43639289529139,24.657050344364357,29804400
2018-05-14,25.16396713256836,25.283241662181265,24.943309679343844,25.01487439711159,28497600
2018-05-15,25.202733993530273,25.310081935448864,24.98803981593075,25.06556954863104,27968700
2018-05-16,25.682815551757812,25.682815551757812,25.268337993165638,25.307102007728748,41200800
2018-05-17,25.19378662109375,26.11816463661257,25.002947376921473,25.954161094753626,89162100
2018-05-18,24.940330505371094,25.178881302676807,24.89560319063497,25.119243176790956,36129300
2018-05-21,25.199750900268555,25.208696703466476,24.99400254542887,25.08942217122336,32147100
2018-05-22,24.859821319580078,25.2892096772756,24.835964704581553,25.196772545666384,24201900
2018-05-23,24.752470016479492,24.75545081327137,24.50199265537806,24.734578410778514,28197600
2018-05-24,24.704761505126953,24.749490521732554,24.385701913702942,24.749490521732554,25728600
2018-05-25,24.588470458984375,24.85087444404,24.5467239438934,24.704762494340386,17740500
2018-05-29,24.57057762145996,24.606359128148203,24.39464747246256,24.439374782382234,25284600
2018-05-30,25.083459854125977,25.116260565057893,24.528831977782954,24.585487596098304,27942300
2018-05-31,24.612319946289062,25.140110340058285,24.60337414395973,25.02978162172542,34406100
2018-06-01,24.746505737304688,24.87472606269162,24.70475922773368,24.761414839386326,15713700
2018-06-04,25.47109603881836,25.500914239893035,24.83894027985957,24.898576682008922,32766000
2018-06-05,25.2325496673584,25.486007815582564,25.122219240569624,25.480044515988876,24844200
2018-06-06,25.214658737182617,25.390588876685293,25.152039824179532,25.33095246667756,22088400
2018-06-07,25.33095359802246,25.5724834580735,25.253423872817354,25.28026128226191,23117100
2018-06-08,25.1550235748291,25.402518442358904,25.089422155576926,25.280261407046893,22807200
2018-06-11,25.137128829956055,25.208693540322102,24.98505360714854,25.16992953548682,18756900
2018-06-12,25.077491760253906,25.22360368982835,24.889635027575924,25.1430931740414,24185100
2018-06-13,25.074514389038086,25.158005712888304,25.002949665921786,25.014876266655712,19075200
2018-06-14,24.98505401611328,25.28920446670676,24.9492708072259,25.113274337564203,22552200
2018-06-15,24.95821762084961,25.044693143752657,24.767378382349552,24.89857950569965,37509000
2018-06-18,24.74949073791504,24.919455883788366,24.695815917519482,24.764398135263757,25506900
2018-06-19,24.931381225585938,24.934362022206194,24.56162935816221,24.630211567750763,28057500
2018-06-20,24.931381225585938,24.994000135696645,24.797195896791756,24.961199429212495,23899800
2018-06-21,25.11029052734375,25.211673436850504,24.719666283927225,24.868758998641535,24276000
2018-06-22,25.292190551757812,25.30113635585018,25.077496372254007,25.184844315124742,32439000
2018-06-25,25.784198760986328,25.822962773391186,25.190806855262622,25.22360756719849,47818500
2018-06-26,25.638084411621094,25.95714399108569,25.572482993883522,25.802086249727562,30378600
2018-06-27,25.9094295501709,26.088342165446306,25.509859521461355,25.614224929332483,30899100
2018-06-28,25.602306365966797,26.028712226413177,25.551614044275542,25.897511079444172,25401000
2018-06-29,25.53968048095703,25.70368401371617,25.500916474915055,25.61422769641458,24766800
2018-07-02,25.04767417907715,25.626156905969502,24.868761538160207,25.539681382242634,24375300
2018-07-03,25.178876876831055,25.360770313518188,25.07451145455403,25.07451145455403,13188600
2018-07-05,25.21763801574707,25.518805942747345,25.12818170593631,25.327966725144226,16102500
2018-07-06,25.199750900268555,25.30709883240611,24.99400254542887,25.107313777619204,16841100
2018-07-09,25.62317657470703,25.784197623932226,25.27727956919504,25.345861787158068,19726200
2018-07-10,26.004854202270508,26.04063741476332,25.60826659915423,25.62317570228041,18145200
2018-07-11,25.80208396911621,25.98695989992777,25.760339167188846,25.96012419957979,16787700
2018-07-12,25.79911231994629,26.064498858372563,25.70965597251477,25.924350182607668,14665800
2018-07-13,26.15096664428711,26.23744046781942,25.793141337448223,25.799106343803047,19165800
2018-07-16,26.13306999206543,26.156924894166412,25.891538468454037,26.12710669309948,13341600
2018-07-17,26.297080993652344,26.44915625110114,26.061512701972273,26.061512701972273,17734500
2018-07-18,26.26129913330078,26.595267874996278,26.222535117633704,26.33882716463494,15136500
2018-07-19,26.15692710876465,26.383549551029752,26.064489995136018,26.198673617535167,14649300
2018-07-20,26.258316040039062,26.291116753998732,26.001877041674085,26.061513462518775,14445300
2018-07-23,26.130094528198242,26.28515228674155,26.055549005450384,26.136059535008187,12450000
2018-07-24,26.228496551513672,26.389517609928205,26.124131113883426,26.276206368359635,16768500
2018-07-25,26.210609436035156,26.246392657921554,25.975042814822114,26.022752639845358,17427300
2018-07-26,26.309003829956055,26.666827412087763,26.294094727313578,26.389514349215368,19644900
2018-07-27,26.279184341430664,26.502824282622083,26.24936443136442,26.431259569690322,14038200
2018-07-30,26.50282859802246,26.52072020572799,26.207623895831713,26.240422901641686,18032100
