Price,Close,High,Low,Open,Volume
Ticker,EA,EA,EA,EA,EA
Date,,,,,
2018-01-02,106.63478088378906,107.17063704226246,102.64024044429941,103.41966623241431,4599100
2018-01-03,106.92707061767578,108.46643250710851,106.55684744545941,106.92707061767578,3210600
2018-01-04,104.43290710449219,107.70648321811989,103.9262781592271,107.0439735895725,3777900
2018-01-05,109.4991683959961,109.85965414450565,104.82262826502308,105.24156834939423,5963000
2018-01-08,110.30781555175781,111.23337717524832,108.33976877293796,110.58061234886426,4579100
2018-01-09,109.2945556640625,110.72674615974184,107.61879555845552,110.41497735636062,4111700
2018-01-10,109.36274719238281,110.38574245564001,108.42744084779393,108.63203841381456,2493600
2018-01-11,109.11917877197266,110.09345715386526,108.8268922841432,109.66477228722319,2788800
2018-01-12,110.22012329101562,110.97032189355903,107.64802866289112,107.64802866289112,3467400
2018-01-16,109.04125213623047,111.74974528125479,108.73922816820634,111.067753278247,3570800
2018-01-17,110.22986602783203,110.5124076774606,108.65153222295493,110.0934676360327,2709000
2018-01-18,112.31482696533203,112.65582296182141,110.28832585311623,111.11646854436147,4353800
2018-01-19,113.1916732788086,113.41576059816366,111.76922760035367,112.38302036234472,3534200
2018-01-22,114.95509338378906,115.25712470830692,112.84091127793145,113.32805042304999,4235800
2018-01-23,114.64334869384766,115.61762718860253,113.93212955524342,114.84794628576758,3449700
2018-01-24,111.71077728271484,115.3643216873067,111.32106439292737,115.3643216873067,6553600
2018-01-25,111.55488586425781,112.98707641793342,110.74623294259466,112.72401706599244,3457700
2018-01-26,112.23689270019531,113.25014334478162,110.61959407569731,112.36355367649102,3417600
2018-01-29,114.62385559082031,116.33858766125246,112.24661390907262,112.24661390907262,6486500
2018-01-30,115.64685821533203,116.25091357818393,113.40602206247232,113.40602206247232,8493600
2018-01-31,123.69438934326172,127.64021254919068,123.21699499090238,126.21777435775597,14727300
2018-02-01,124.88301086425781,126.71465919957163,122.76883573856942,123.48979974653601,6297200
2018-02-02,121.3268814086914,124.8732539984662,121.25868222170166,124.39585968953794,6471200
2018-02-05,118.51123809814453,122.96369061918466,117.5759316147114,120.54748406193788,4533400
2018-02-06,119.96290588378906,120.17724833747408,114.7310352331813,115.80274006845156,4652300
2018-02-07,119.88496398925781,121.7848039577367,119.03733907777634,119.6998487086326,4066900
2018-02-08,113.54241180419922,119.83624971857851,113.52292207257265,119.83624971857851,5478900
2018-02-09,117.53695678710938,118.99837452643831,111.72051299527541,114.9258901288488,5945100
2018-02-12,119.07630920410156,120.96641170992997,118.40405471838848,118.64762432241154,3695100
2018-02-13,119.13478088378906,119.9629161714639,117.47851030843938,117.74156224851285,2388700
2018-02-14,120.58644104003906,121.65815328648762,118.11178030684346,118.11178030684346,4293400
2018-02-15,123.22675323486328,123.76260197294879,120.26494557587486,121.61919215429597,3207100
2018-02-16,122.77857971191406,123.52877835866242,121.92121726307141,123.17803748569145,3214500
2018-02-20,123.09033203125,124.26921546078265,122.12579847660501,122.1452882075741,2540600
2018-02-21,121.6874008178711,124.80509685390533,121.59971187705104,123.35341636189254,3191000
2018-02-22,121.40484619140625,123.10008872402499,120.73259163831814,122.55449513494199,1919700
2018-02-23,123.83080291748047,124.00617335479677,120.5572263763464,121.8822458064795,2476900
2018-02-26,125.26300048828125,125.48708039253432,123.64569452505614,124.11334406715719,2877800
2018-02-27,122.56423950195312,125.29222230256283,122.32066987451138,124.7661035821549,3158800
2018-02-28,120.51824188232422,124.46407259742219,120.48901471798574,123.25596939478532,3496000
2018-03-01,119.027587890625,121.72634316556419,118.20919761940787,121.33663032696616,3919200
2018-03-02,121.87248229980469,122.08682473853698,117.47849203841007,117.82923285939849,2935800
2018-03-05,122.85651397705078,123.37288037851326,120.50850672201,120.96641879369328,1642500
2018-03-06,121.34638977050781,123.33391136314415,120.28442234357311,123.2267475669804,2269300
2018-03-07,123.89897918701172,124.23023769981127,120.07980974028382,120.45003284691474,2679300
2018-03-08,125.50656127929688,126.52954179310073,123.53851458164391,124.10359045242141,3693600
2018-03-09,125.1850357055664,127.49407073306448,124.89274921525197,126.62696356046031,2647500
2018-03-12,124.82453918457031,125.92547849263357,124.27894567957516,125.25322404315453,2341100
2018-03-13,123.31443786621094,125.97422162337959,122.64218327670726,125.73065198175138,2948600
2018-03-14,124.67841339111328,124.78558461436765,120.4597859540044,123.62619088997282,3579500
2018-03-15,125.798828125,126.5100620939535,123.28519538482233,124.89275630651879,2690700
2018-03-16,125.21426391601562,127.75713113031085,124.83429593531903,126.99719516891766,4187200
2018-03-19,122.2134780883789,124.78557232690414,120.97614042651898,124.24971626339727,3207700
2018-03-20,123.58721160888672,124.49329080395692,121.81402524611164,122.53498916948502,1960100
2018-03-21,122.75908660888672,124.4543290569642,122.38886346806548,123.26570814017656,2050100
2018-03-22,119.8167724609375,122.39860452347533,119.51474107325654,121.61918618817985,2727000
2018-03-23,118.31636810302734,122.05759349082619,118.25790634604954,120.03109268919142,2645800
2018-03-26,123.18775939941406,124.22049209231736,119.82649456525891,121.0443425269483,2654800
2018-03-27,116.8939437866211,123.72363107533418,115.86120346830647,123.11958313110392,3142400
2018-03-28,116.26066589355469,118.25793254255821,115.21818809989567,117.16674527930735,3304300
2018-03-29,118.12152099609375,119.83625320453139,115.74428655617521,117.27390347454913,2809700
2018-04-02,115.66633605957031,118.20920334906258,113.98083111002714,117.381068172623,2610600
2018-04-03,116.43601989746094,117.74154945542467,114.59463421755407,116.78676073488651,2378100
2018-04-04,117.02058410644531,117.46875129718615,113.28909589462903,113.70803592145376,3623800
2018-04-05,118.11178588867188,119.6219131045854,117.44927621099183,118.39432011264633,2915200
2018-04-06,115.31558990478516,118.08253694214977,114.63359801054857,116.9718601811621,2472900
2018-04-09,115.80274200439453,117.95589657695851,115.48122831849206,116.12425569029699,2572100
2018-04-10,117.60516357421875,118.13127488630963,115.25715612006987,117.27391243317383,2975600
2018-04-11,115.72480773925781,117.4005680745227,115.2766404875495,116.6406319767062,2455200
2018-04-12,117.97537231445312,118.46251153273032,115.93913394996872,116.87444035708235,2498700
2018-04-13,117.42977905273438,118.87171441291186,116.57241670242765,118.87171441291186,2165100
2018-04-16,119.04708099365234,119.64139141689276,118.16048407489376,118.29688245729442,1849400
2018-04-17,121.11256408691406,121.65816512907695,119.70960803044412,119.85574386631723,2304700
2018-04-18,121.71660614013672,122.18426306320653,120.85924378652244,121.46329166375912,1432900
2018-04-19,119.94345092773438,122.59349017167335,119.19325216881813,120.89823988779217,3081700
2018-04-20,117.78050994873047,119.38807072394248,116.83545875341143,119.38807072394248,2753100
2018-04-23,116.52371215820312,119.24195018286645,116.18271615507089,119.24195018286645,1822400
2018-04-24,115.53968811035156,118.29689815343266,113.74701917056726,116.86470751504228,3010300
2018-04-25,113.67881774902344,115.8319723812842,112.8311927626404,115.26688905702883,3027800
2018-04-26,116.52371215820312,117.06931319637008,113.52293246432869,113.52293246432869,3162100
2018-04-27,114.44850158691406,116.4750027394508,112.83119563830627,115.9391465677662,2536000
2018-04-30,114.94537353515625,115.71504696100011,113.27935086283584,114.61411500056552,2227800
2018-05-01,116.74779510498047,117.05956392943284,114.16595557862057,115.02331798757582,2345900
2018-05-02,115.88067626953125,117.41029307333797,115.29610327798882,116.70881143001054,2399900
2018-05-03,117.07903289794922,121.11254485703819,111.92509929841239,115.14022097393165,11445500
2018-05-04,120.45978546142578,121.00537900801369,115.36431339402398,116.05605019292068,3909200
2018-05-07,120.73257446289062,122.54473283529583,120.1869809514238,121.49251040619201,3177800
2018-05-08,120.70335388183594,121.1320387688775,119.01785636352164,120.11878831151397,4446800
2018-05-09,127.64020538330078,129.03343119905165,122.82727523418369,124.69788794233821,7595100
2018-05-10,130.31948852539062,130.47537665535924,126.40289960752375,127.57203084966775,4610300
2018-05-11,129.39393615722656,131.11841341073892,128.72168155672284,129.87133801450156,4364200
2018-05-14,129.12112426757812,130.52408764111644,127.5817625030741,129.64724296580982,2280200
2018-05-15,126.76337432861328,128.89704659022473,126.27623508591878,128.40015504823802,2107300
2018-05-16,127.49406433105469,127.81557796762519,124.72711740980927,127.00692516042805,1842300
2018-05-17,127.44537353515625,128.6047673772426,126.28597969306986,126.56852879501753,2773900
2018-05-18,128.60472106933594,128.7995737340587,126.54899349395419,127.37713590190768,2989200
2018-05-21,129.49139404296875,131.14766496788957,127.6694826458731,129.29654126350408,2088400
2018-05-22,128.7801055908203,130.41690095468496,128.39040019606142,129.72515678273388,1709900
2018-05-23,130.066162109375,130.10512670291385,127.45510321933679,127.90326294342007,2002000
2018-05-24,128.09812927246094,130.05643851464788,126.23726869025923,130.05643851464788,3319300
2018-05-25,128.45860290527344,129.18931164792843,127.77659618574948,128.38065885543335,1459300
2018-05-29,127.87405395507812,128.12736101485078,126.50031769324626,127.34795010283943,1750100
2018-05-30,127.9909439086914,128.75087984323093,127.65969283287838,128.75087984323093,1395000
2018-05-31,127.54277801513672,129.54005153775887,126.99718453635957,128.44884971389723,2516500
2018-06-01,132.19984436035156,132.30701558377532,128.2832408554119,128.68269858511042,2909600
2018-06-04,131.19635009765625,133.4664208509756,130.24154643684193,132.20959322520775,2470000
2018-06-05,133.43719482421875,133.94380895916652,131.33274961866275,131.8393786199212,2645200
2018-06-06,133.41769409179688,134.83039487919018,132.61877862235644,134.26531159097095,2915000
2018-06-07,133.38845825195312,135.18112692579376,131.99523242054383,133.88533488013366,2481600
2018-06-08,134.32374572753906,134.50886098488982,132.72592989515863,133.19359418729962,3494500
2018-06-11,135.58058166503906,136.9250757078181,134.86934775052615,135.50263761140855,5073200
2018-06-12,136.18467712402344,136.78872516802124,135.1227168962488,135.4247409182477,2902100
2018-06-13,139.5946044921875,141.19242043381132,136.73022368879046,137.23685260676137,6432900
2018-06-14,140.67604064941406,143.25787215213836,139.72125209489994,139.90636734722864,4558800
2018-06-15,142.87791442871094,143.34557874159077,139.95507937159738,140.57861692246263,3943800
2018-06-18,141.13397216796875,141.94262503853255,138.77622018133746,141.7575097605794,2890200
2018-06-19,139.40951538085938,141.10476542467953,137.97732471042585,139.4484948483372,4117800
2018-06-20,139.847900390625,141.01704624157895,139.55562879419355,139.91610700733037,1935800
2018-06-21,139.4679718017578,141.02682346534309,137.98707907429417,140.42277550720164,1536000
2018-06-22,137.6265869140625,141.88419441945985,137.32456293275132,141.75753344678947,3053000
2018-06-25,136.90560913085938,137.2758248251278,135.26881363816167,137.1101992760034,2574200
2018-06-26,136.7594451904297,139.45820034220282,136.52562790435763,137.81166757667668,2691200
2018-06-27,134.20687866210938,138.5521678082449,134.1386720235113,137.11022476025414,2541800
2018-06-28,137.0128173828125,137.74352640271718,134.2945715036318,134.62582269140677,2708200
2018-06-29,137.3927459716797,139.46794888239833,136.91534419741123,138.11370248290328,2371200
2018-07-02,139.78945922851562,139.88689301403474,136.60357959709714,136.87637635698053,1872100
2018-07-03,137.59735107421875,140.4519948653373,137.37327117741825,140.08176427090223,1168800
2018-07-05,139.5458984375,139.76999318507447,138.41574673222217,138.91262339058633,1266600
2018-07-06,141.36781311035156,141.55291353347923,139.28285776199505,139.38027669001335,1628500
2018-07-09,140.91964721679688,143.11177392846557,138.61061183772526,141.80624425476412,2041900
2018-07-10,140.48121643066406,141.6113830355462,139.67256350818684,140.69555888560066,1716000
2018-07-11,141.97186279296875,142.51745636891619,139.07825448753107,139.360788708536,2057200
2018-07-12,144.78753662109375,144.91419759043515,142.585672439154,143.15074091857502,1903400
2018-07-13,144.9044189453125,147.36934205146224,143.58915205527,144.87519178328765,2108600
