Date,Close,High,Low,Open,Volume
,LKQ,LKQ,LKQ,LKQ,LKQ
2018-01-02,37.85924530029297,37.969117454759946,37.40145513466591,37.57541763290774,1656100
2018-01-03,38.0515251159668,38.15223603257435,37.703603563760744,37.758539648634,1107500
2018-01-04,38.509315490722656,38.619184168221906,38.225484290132115,38.225484290132115,1265900
2018-01-05,38.472686767578125,38.74736017434174,37.86840387563342,37.86840387563342,1149700
2018-01-08,38.326202392578125,38.664966218227626,38.30789036245347,38.50931920116202,984000
2018-01-09,38.44522476196289,38.71074043893528,38.27126224057221,38.44522476196289,915400
2018-01-10,38.67412185668945,38.98541936639529,38.408602673451036,38.426914702570485,1597900
2018-01-11,39.36080551147461,39.76365965650906,38.63749610984847,39.76365965650906,1105600
2018-01-12,39.80027389526367,39.9650786168199,39.195991080444614,39.516442765325394,1153200
2018-01-16,39.54391860961914,40.05664492197889,39.38827160868591,40.05664492197889,1098000
2018-01-17,39.54391860961914,40.01086659774336,39.45236196114809,39.809437779912344,1475900
2018-01-18,39.09529495239258,39.59886361778556,39.02204682297968,39.50730694868249,1197800
2018-01-19,39.333335876464844,39.56223099235581,39.13191054949115,39.36080566538212,1575500
2018-01-22,39.23261642456055,39.41573319227203,38.820608063037014,39.41573319227203,1567800
2018-01-23,39.48897933959961,39.59884799771737,39.03118918933698,39.08612177206503,960400
2018-01-24,39.25093078613281,39.90099552482225,39.22346449177342,39.61716434334765,1311000
2018-01-25,38.95794677734375,39.26008999711276,38.71073964098606,39.26008999711276,1850700
2018-01-26,39.21431350708008,39.241779803738616,38.912170273186824,39.09528706712252,1226500
2018-01-29,39.10444259643555,40.157361576030986,39.02204021113971,39.846064064098094,1311300
2018-01-30,38.62834167480469,38.939639197704736,36.998609433384644,38.939639197704736,1462300
2018-01-31,38.481842041015625,38.793139508201214,38.09729996001917,38.628334761299314,1732000
2018-02-01,38.262107849121094,38.555093313749325,37.877562243882636,38.20717176475496,1038900
