Price,Close,High,Low,Open,Volume
Ticker,CHRW,CHRW,CHRW,CHRW,CHRW
Date,,,,,
2018-01-02,74.62669372558594,74.90943690071495,73.86163440737415,74.62669372558594,988800
2018-01-03,74.41876983642578,74.51024497665408,73.55391800259156,74.16097972006035,1214300
2018-01-04,74.61003112792969,75.35014349152812,74.160973118919,75.12561131476822,1610700
2018-01-05,74.48529052734375,75.40003548886772,74.20255382875828,74.90940191973094,902500
2018-01-08,75.49150085449219,75.84908367936674,74.33559491130639,74.33559491130639,1083100
2018-01-09,76.05701446533203,76.84702663050506,75.59964501187385,75.59964501187385,1932600
2018-01-10,76.04034423828125,76.83866727964941,75.74928360960419,75.99044468634679,1043100
2018-01-11,78.10272216796875,78.17756836673296,76.23996733170766,76.24828498590618,1060300
2018-01-12,78.40209197998047,78.59335995388261,77.52061099606608,78.19419504267908,983300
2018-01-16,77.31269073486328,78.96754808007746,77.15468707993766,78.58501859218676,1601300
2018-01-17,77.32100677490234,77.86153356194473,77.07984564407145,77.56216156122426,1104300
2018-01-18,77.90313720703125,78.62662080135965,76.78880637247408,77.44576142708041,1378400
2018-01-19,79.1338882446289,79.23367470772251,77.82828947038837,78.20250774052127,1622300
2018-01-22,79.35838317871094,79.5579623715663,78.24405280087649,78.89269628054569,972500
2018-01-23,78.91764068603516,79.5413311977617,78.44363615090329,79.19206603387676,1021500
2018-01-24,79.98209381103516,80.26483054326943,78.4353404024919,79.1006130052345,1765600
2018-01-25,80.27313995361328,82.04442538013458,80.0985073408382,80.3729327371315,2246800
2018-01-26,80.43944549560547,83.30841925604358,80.31470612678037,80.9467079316806,2835700
2018-01-29,80.09017944335938,81.18787454359374,79.89060024636449,80.07355048715492,2123200
2018-01-30,78.9426040649414,80.52262163260242,78.85112892955777,79.62450558220446,3124700
2018-01-31,76.05701446533203,79.7409484328033,75.10068728881257,76.45617937487886,7558700
2018-02-01,76.48941802978516,77.07152671906076,74.99255805092092,75.88235638710441,2107300
2018-02-02,76.33143615722656,76.7222833934624,75.30858048910913,75.81584949641386,2045700
2018-02-05,75.11732482910156,76.60586769958151,75.08406055694148,75.87406640108208,2989200
2018-02-06,75.48320007324219,75.99046899269614,73.21296958605544,73.9946639231503,2467000
2018-02-07,76.98006439208984,77.87818052876747,75.2337316893344,75.2337316893344,2069300
2018-02-08,75.23372650146484,77.4540637324969,75.23372650146484,77.06321656971781,1641300
2018-02-09,74.3023452758789,75.89068051934674,72.48117288132528,75.54140893144451,2591400
2018-02-12,75.82415008544922,75.94888948195307,74.31066105765866,74.75971907836697,1357100
2018-02-13,77.10479736328125,77.54553774229828,75.17551453328542,75.48319786116026,1181400
2018-02-14,76.86361694335938,77.52057169350013,74.87612373796864,75.44160337451336,1482300
2018-02-15,77.29606628417969,77.29606628417969,76.04037355345125,76.95511866114077,1382500
2018-02-16,77.02165985107422,77.7617724425705,76.7804986417255,77.23786809848117,875700
2018-02-20,74.81791687011719,77.30436133580716,74.54349151468934,76.92183190604779,1204400
2018-02-21,74.99256134033203,76.14846746295878,74.85119298737979,74.85119298737979,1219900
2018-02-22,74.91773223876953,75.73269096973095,74.7264706222499,75.35016139218109,982000
