Date,Close,High,Low,Open,Volume,return_1d,volatility_21d,ma_20,ma_50,ma_200,rsi,macd,macd_signal,ema_50,ema_200,stoch_k,stoch_d,bb_upper,bb_lower,obv,anomaly
,,,,,,,,,,,,,,,,,,,,0.0,1
2018-01-02,38.98588562011719,39.40412950365806,38.79900708210548,39.19945624263937,1588100.0,,,,,,,0.0,0.0,38.98588562011719,38.98588562011719,,,,,0.0,1
2018-01-03,39.15495681762695,39.208351162631686,38.56763260114828,38.674417896514406,4520600.0,0.004336728403638634,,,,,,0.013487161054904107,0.0026974322109808214,38.99251586315679,38.98756792058992,,,,,4520600.0,1
2018-01-04,39.19945526123047,39.47532098594579,39.03927560102722,39.35963492143373,1852500.0,0.0011364702510279212,,,,,,0.027450058681061762,0.00764795750499701,39.000631133669486,38.98967625233758,,,,,6373100.0,1
2018-01-05,39.5643196105957,39.59101849144084,39.12827749431376,39.45753427114937,2905800.0,0.009307893360602337,,,,,,0.0671828176403082,0.01955492953205925,39.02273656413718,38.99539409669836,,,,,9278900.0,1
2018-01-08,39.75119400024414,40.53429439453495,39.599915055305,39.599915055305,3283000.0,0.004723306036542807,,,,,,0.11245421465850569,0.03813478655734854,39.051303522415886,39.00291449374857,,,,,12561900.0,1
2018-01-09,40.427490234375,40.52537816241573,39.77787436013748,39.77787436013748,3413200.0,0.017013230700106963,,,,,,0.20059128553324967,0.07062608635252876,39.10527162876723,39.017089376739875,,,,,15975100.0,1
2018-01-10,39.78678131103516,40.51648717552078,39.768983193042345,40.320714666887696,2127300.0,-0.015848347736289847,,,,,,0.21624792227087397,0.0997504535361978,39.131997498660084,39.02474800295177,,,,,13847800.0,1
2018-01-11,40.79025650024414,40.80809651359356,39.71987951772132,39.96071459398655,3133200.0,0.025221321155995513,,,,,,0.30609945706179786,0.1410202542413178,39.19702726342809,39.042315251681046,,,,,16981000.0,1
2018-01-12,40.817012786865234,41.04000783867918,40.6207794550604,40.86161451933559,2603500.0,0.000655947986523131,,,,,,0.3751420504083711,0.18784461347472847,39.26055610748445,39.05997393362318,,,,,19584500.0,1
2018-01-16,40.35319900512695,41.1738194255164,40.15696220780098,41.14706109956669,3090200.0,-0.011363246599161547,,,,,,0.3879607372459901,0.22786783822898082,39.30340484856847,39.072841844782424,,,,,16494300.0,1
2018-01-17,40.87946319580078,40.97757818118048,40.28183456090792,40.62970637104421,2389700.0,0.013041449095695379,,,,,,0.4355638519759779,0.26940704097838025,39.36521105826385,39.090818176633356,,,,,18884000.0,1
2018-01-18,41.27194213867188,41.43249891642552,40.78135349670725,40.852710174244486,2608800.0,0.009600882990836723,,,,,,0.49920491050370686,0.3153666148834456,39.43998482612299,39.11252090262379,,,,,21492800.0,1
2018-01-19,40.94189834594727,41.41464683013228,40.79025992107751,41.41464683013228,2775400.0,-0.007996807894711577,,,,,,0.5170489140843983,0.35570307472363616,39.49888339552786,39.13072366325388,,,,,18717400.0,1
2018-01-22,40.915138244628906,41.21841170375817,40.73674149173492,41.03109664440525,2300400.0,-0.000653611639896412,,,,,,0.5230022545158448,0.38916291068207787,39.55442280137496,39.14847903222279,81.94119324040604,,,,16417000.0,1
2018-01-23,40.54941940307617,40.7099761125845,40.29966603390076,40.522661085702936,3528800.0,-0.008938472586017543,,,,,64.983195261773,0.492532260319571,0.4098367806095765,39.59344227595148,39.16241873740541,69.17554202650837,,,,12888200.0,0
2018-01-24,40.950809478759766,41.12920619333092,40.70105611994075,40.897289443598126,2134800.0,0.009898787247571317,,,,,66.47588316406168,0.4950665756297923,0.42688273961361967,39.64667236233612,39.180213670155204,79.87277515781723,76.99650347491054,,,15023000.0,0
2018-01-25,40.52265930175781,41.182722720558736,40.37102090383805,41.05784604146852,3116000.0,-0.010455231104137819,,,,,61.34123964683157,0.45725593589114766,0.4329573788691253,39.681024791333044,39.19357133813135,60.51422810600106,69.85418176344221,,,11907000.0,0
2018-01-26,40.4334602355957,40.73673020808732,40.36210019315007,40.718893600110015,3431200.0,-0.0022012145229135527,,,,,57.81892382726438,0.41530572642040653,0.42942704837938156,39.71053206365707,39.2059085410912,45.48469502405408,61.95723276262413,,,8475800.0,0
2018-01-29,39.81800079345703,40.308589287119865,39.76448415214082,40.29074927246951,2633100.0,-0.01522153776977142,,,,,50.557977326615394,0.32860944468246345,0.40926352763999796,39.714746523649225,39.21199901126399,5.729310073794226,37.242744401283126,,,5842700.0,1
2018-01-30,39.71095657348633,39.92502990340292,39.291724815334526,39.58607989726261,2694800.0,-0.002688337381024253,,40.24121494293213,,,43.386571255746944,0.24840103039230854,0.37709102819046014,39.71459789815265,39.216963763126905,19.58318525705961,23.59906345163597,41.618930448137725,38.86349943772654,3147900.0,0
2018-01-31,39.83583831787109,40.219390102289886,39.75555995828031,39.97855502351753,3643100.0,0.0031447679723770605,,40.28371257781983,,,50.50043505940609,0.19269097566698434,0.340211017685765,39.719352424416115,39.22312171889551,25.416670645411205,16.909721992088347,41.54598559717436,39.021439558465296,6791000.0,0
2018-02-01,39.30957412719727,39.907202736767246,39.14901739045519,39.58608926328308,2177500.0,-0.013210822538099354,0.011119899671153172,40.29144344329834,,,33.2661943948184,0.10486639933935749,0.2931420940164835,39.70328268727028,39.22398194186369,7.031225561321511,17.343693821264107,41.52620260688546,39.05668427971122,4613500.0,0
2018-02-02,38.26595687866211,39.041978800057656,38.1499984849619,39.01522047944795,3942900.0,-0.026548678577850926,0.012533151056947207,40.24476852416992,,,26.55747405261549,-0.04838860649095267,0.22483595391499628,39.64691696928565,39.21444935417015,3.5326238677296002,11.99350669148744,41.70357698420119,38.78596006413865,670600.0,0
2018-02-05,36.82095718383789,38.239206439457945,36.59796203926012,38.06973135452776,4493600.0,-0.03776201649435251,0.014857676048282026,40.107600402832034,,,22.50005939794245,-0.2831793860705858,0.12323288591787987,39.53609501691515,39.19063351167928,4.612544081130681,5.058797836727265,42.209817357157505,38.005383448506564,-3823000.0,0
2018-02-06,37.766448974609375,38.02512409835483,35.830849803738104,36.10736494318688,4626900.0,0.025678088324833093,0.015920048122429125,40.00836315155029,,,27.24903510425112,-0.38848131398657415,0.020890045936989066,39.466697132903164,39.176462521260675,34.55409526611098,14.233087738323754,42.354637036479474,37.66208926662111,803900.0,0
2018-02-07,38.0786361694336,38.63166638191001,37.52560935959185,37.58804770573682,4555400.0,0.00826625757253785,0.01601436662753482,39.89092044830322,,,26.38509148560435,-0.44165186517140853,-0.07161833628469046,39.41226336962985,39.16553887596886,40.25551708040937,26.474052142550345,42.37967741441515,37.40216348219129,5359300.0,0
2018-02-08,36.30360794067383,39.01522954528786,36.19657123072834,37.37398524803575,6658600.0,-0.04661480576304411,0.01813185292314325,39.71676177978516,,,21.739081928073745,-0.6198743281925303,-0.18126953466625845,39.29035531359236,39.13706195123956,8.774992208144523,27.86153485155496,42.678710626276334,36.754812933293984,-1299300.0,1
2018-02-09,37.57913589477539,37.980527762672885,35.955731809176854,36.90122887285178,5990400.0,0.03513501898174942,0.019924559915857384,39.55620574951172,,,32.35845315084035,-0.6506916994267087,-0.27515396761834854,39.22324866971718,39.12156019943395,32.66680876413419,27.232439350896026,42.61953411949416,36.492877379529276,4691100.0,0
2018-02-12,38.462181091308594,38.77437616896084,37.75751939589127,37.837794338638176,4981100.0,0.023498283702046763,0.01980779572533158,39.43846416473389,,,39.53480543574933,-0.5969787216169138,-0.3395189184180616,39.193402882328606,39.11499921328345,49.16655026131814,30.202783744532287,42.47868238016057,36.3982459493072,9672200.0,0
2018-02-13,38.141075134277344,38.39975023115095,37.73968673187281,38.29271355068538,4258100.0,-0.008348615391023939,0.01983109140575269,39.327857971191406,,,35.797949118613076,-0.5737080179494285,-0.386356738324335,39.15213512750307,39.10530842642767,43.1666701815421,41.66667640233148,42.38884185687017,36.26687408551264,5414100.0,0
2018-02-14,38.30162811279297,38.42650819753785,37.632642970657294,37.73968304329576,2892500.0,0.004209450781090807,0.019795233354259856,39.19896621704102,,,38.46146223909821,-0.5361303570411877,-0.41631146206770553,39.118781911239935,39.09731160738653,50.363606639583814,47.56560902748135,42.20139026992345,36.196542164158586,8306600.0,0
2018-02-15,38.20351028442383,38.75653700770118,37.971593547071485,38.75653700770118,2860600.0,-0.002561714297893425,0.01948119327465806,39.04554462432861,,,38.42585369446541,-0.5084064852930581,-0.43473046671277604,39.08288890626676,39.08841806188441,52.98790806145335,48.83939496085975,41.91249066344471,36.17859858521252,5446000.0,0
2018-02-16,38.54247283935547,38.97062302939319,38.18568271564165,38.212441039195504,2767600.0,0.008872549993654388,0.019458204342902772,38.92557334899902,,,43.18397153335975,-0.45385194908224946,-0.43855476318667075,39.06169611932906,39.08298577111298,61.788723610723146,55.04674610392011,41.655952721269536,36.19519397672851,8213600.0,0
2018-02-20,37.927001953125,38.613827177751205,37.757526924698304,38.40867212145528,2000600.0,-0.015968640330778605,0.01963604829792479,38.77616653442383,,,40.95839438045533,-0.45503508173225526,-0.4418508268957877,39.01719830888969,39.071483444565835,47.76422242445002,54.180284698875504,41.371848906419636,36.18048416242802,6213000.0,0
2018-02-21,37.819969177246094,38.711949550269495,37.79320745226353,37.9091658534944,3791000.0,-0.0028220732029172746,0.019626301500131556,38.63969402313232,,,39.76446461235951,-0.4593146796708041,-0.445343597450791,38.97024814686445,39.05903056628405,48.796544513869485,52.78316351634755,41.12759467524857,36.151793371016076,2422000.0,0
2018-02-22,37.98052597045898,38.346237787811766,37.7753674900538,38.078640953417214,2273800.0,0.0042452914876907055,0.019656296817551693,38.491179847717284,,,42.99150697827856,-0.44462533637865675,-0.4451999452363642,38.931435512495604,39.04829917727087,66.94455966062817,54.501775532982556,40.74146425204643,36.24089544338814,4695800.0,0
2018-02-23,38.37299346923828,38.41759180435627,37.9270033127887,38.25703507582363,2395800.0,0.010333387670422578,0.01967069860389819,38.38369655609131,,,50.6060586424753,-0.3967416876131935,-0.43550829371173005,38.90953582452473,39.041579717489455,79.831674354987,65.19092617649488,40.420668540759635,36.34672457142298,7091600.0,0
2018-02-26,38.23919296264648,38.56030640208876,37.80212453878814,38.50678636130348,2946000.0,-0.003486840470214192,0.019595609532371695,38.27398319244385,,,59.43057663741805,-0.3653782802730774,-0.42148229102399953,38.88324786915696,39.033595769680076,75.62989826509495,74.13537742690336,40.067983152455795,36.479983232431906,4145600.0,0
2018-02-27,37.36505508422852,38.4800304849402,37.36505508422852,38.34623547843574,2820700.0,-0.02285973658680107,0.02008831917168808,38.151335906982425,,,47.305355791988255,-0.40637375165790957,-0.4184605831507816,38.823710897198985,39.016993374799966,46.06387703502899,67.17514988503699,39.832744034871716,36.46992777909313,1324900.0,0
2018-02-28,36.67822265625,37.43640782204356,36.57118599145163,37.40072779956602,4480300.0,-0.018381678454113426,0.020191633559110033,37.99969921112061,,,41.04897062308777,-0.4886517220499158,-0.4324988109306085,38.73957410343628,38.99372202436664,23.61468807594283,48.43615445868892,39.63526802670853,36.36413039553268,-3155400.0,0
2018-03-01,36.43739318847656,36.999341719334346,35.99140304711144,36.669309967461885,4801300.0,-0.006566007029034759,0.020199570212492923,37.82977695465088,,,51.06373943949475,-0.5667573062871227,-0.4593505100019114,38.64929249892806,38.96828591654684,15.976078210382234,28.551547773784687,39.3652232116866,36.294330697615166,-7956700.0,0
2018-03-02,36.13411331176758,36.26791169136824,35.75948329310036,36.12519500769013,4594200.0,-0.008323314325485165,0.02015476669616261,37.671003913879396,,,36.40923416053869,-0.6456856338880783,-0.49661753477914483,38.5506580210002,38.94008519411123,11.666574781317944,17.085780355881003,39.21882922617487,36.12317860158392,-12550900.0,0
2018-03-05,36.71390914916992,36.82986754134125,35.86652718047455,35.90220720924032,3025300.0,0.01604566389660178,0.020525841283024038,37.59340152740479,,,32.562420431119705,-0.6539143065588604,-0.528076889135088,38.47862865347745,38.917934188688925,29.722339556964297,19.121664182888157,39.17097420906793,36.015828845741645,-9525600.0,0
2018-03-06,36.69607925415039,36.93691441078011,36.50876415542808,36.89231606384181,2805400.0,-0.0004856441450320492,0.01980911583647812,37.58715763092041,,,34.659257045336545,-0.654331585244833,-0.5533278283570371,38.408724755464625,38.895826179390035,29.16708826042261,23.518667532901617,39.1785311661819,35.99578409565892,-12331000.0,0
2018-03-07,36.81203079223633,37.0617842104805,36.28576223048244,36.30360224644776,2276900.0,0.0031597800212626037,0.018027742584421986,37.539436721801756,,,34.03455175690296,-0.6379520474421412,-0.570252672174058,38.34610930592626,38.87509189693079,32.77800362406855,30.55581048048515,39.16504506061267,35.91382838299084,-10054100.0,0
2018-03-08,36.97258377075195,37.09746046716589,36.687150349624446,37.02610041056662,1674300.0,0.004361426823251691,0.01709407851319924,37.484134101867674,,,36.98121337608913,-0.6050413224166604,-0.5772104022225785,38.292245559448844,38.85616146781458,37.777878799260364,33.24099022791717,39.10776099487837,35.86050720885698,-8379800.0,0
2018-03-09,37.89133071899414,37.90025242934935,36.972591905268544,37.26694369691531,1834000.0,0.024849411497418483,0.017901266331217865,37.56352024078369,,,43.86558209639661,-0.49907115369170896,-0.5615825525164047,38.27652340884278,38.84656116185617,72.20564911511725,47.58717717948205,39.09686225662306,36.030178224944315,-6545800.0,0
2018-03-12,37.88240814208984,38.27487828760101,37.82888809389667,38.096481529592246,3087000.0,-0.00023547805619372753,0.014389821771934774,37.578683853149414,,,49.52567213354209,-0.4110704446865654,-0.5314801309504369,38.2610679081858,38.83696759947044,71.90344153246873,60.628989815615455,39.11866001123262,36.03870769506621,-9632800.0,0
2018-03-13,37.72183990478516,38.13214994132276,37.677241579532655,38.06971160544243,2084500.0,-0.004238596361203162,0.012285196760786281,37.54166679382324,,,48.96798854854039,-0.35024831901525744,-0.495233768563401,38.23992171197401,38.82587180151338,70.0635682913072,71.39088631296441,39.02684069660325,36.05649289104323,-11717300.0,0
2018-03-14,37.07962417602539,37.8288878323742,37.01718582154925,37.8288878323742,2183800.0,-0.017025037229912665,0.01161561301944303,37.48859424591065,38.703191909790036,,41.39692896818235,-0.3498351069628356,-0.46615403624328794,38.19441984781916,38.80849620324982,47.13403280230137,63.0336808753591,38.95937143697495,36.01781705484635,-13901100.0,0
2018-03-15,37.11530303955078,37.28477808170322,36.96366461014279,37.15098307030972,2638600.0,0.0009622229005346039,0.011525590077874107,37.42927799224854,38.665780258178714,,37.11156353446887,-0.34267846331332663,-0.4414589216572957,38.15210154161256,38.79164851007869,48.40790345164334,55.2018348484173,38.857053976403364,36.00150200809371,-11262500.0,0
2018-03-16,37.07962417602539,37.23126261020682,36.88338740330888,37.12422251456047,3172700.0,-0.0009612979176640835,0.011458520396699938,37.373083686828615,38.62427360534668,,37.87320994864828,-0.33601241579720664,-0.42036962048527793,38.110043605707176,38.774613442078156,48.52482937567612,48.022255209873606,38.76045161428459,35.98571575937264,-14435200.0,0
