Date,Close,High,Low,Open,Volume
,LEG,LEG,LEG,LEG,LEG
2018-01-02,35.26991271972656,36.758530332149306,34.68773004141864,35.321498241986745,1081800
2018-01-03,35.093048095703125,35.490995985778284,34.90881327376466,35.27728291764159,781800
2018-01-04,35.17410659790039,35.25517035720163,35.04882828712565,35.240431236310506,516100
2018-01-05,35.299381256103516,35.38781315405736,35.070929140923454,35.35096676417654,525400
2018-01-08,35.60890197753906,35.66785846301179,34.864594621245615,35.292017896123056,1109700
2018-01-09,35.33622741699219,35.741543325453335,35.31411733424749,35.70469693581129,1077800
2018-01-10,34.989864349365234,35.26990196423796,34.90143245405779,35.151991833428276,617700
2018-01-11,35.79313278198242,35.800503747443614,35.00460814961342,35.196211083609775,881800
2018-01-12,35.96262741088867,36.065798434790146,35.68258976658499,35.91841286418779,885300
2018-01-16,35.69733428955078,36.272148784470545,35.67522701285387,36.272148784470545,1045200
2018-01-17,35.741539001464844,36.043683857895246,35.623628882155394,35.80786361927635,908600
2018-01-18,35.63837814331055,35.94789124040441,35.49098974941832,35.77102741669357,627800
2018-01-19,35.557315826416016,36.0658028541815,35.29201726890362,35.77102886565655,1271400
2018-01-22,35.43940353393555,35.564681838992044,35.04145572163889,35.51309632382763,1643800
2018-01-23,34.89406204223633,35.64574019225291,34.68035185945852,35.64574019225291,1328800
2018-01-24,34.879329681396484,35.53520504431315,34.81300504856223,35.03408622094319,1384200
2018-01-25,35.218318939208984,35.49835376261384,34.871956675651,35.00460593355834,1834500
2018-01-26,35.247802734375,35.490991204749456,35.08567521332543,35.21095352599107,1170500
2018-01-29,35.107784271240234,35.490993006043034,35.07830602751693,35.2625408339875,1324200
2018-01-30,34.621402740478516,34.94565497140615,34.503492582759385,34.90144041926141,1259400
2018-01-31,34.275047302246094,34.82775180459786,34.07607615525587,34.650887938117556,2491300
2018-02-01,33.6338996887207,34.3634706262867,33.52336051170737,34.09817210353543,1996300
2018-02-02,33.19910430908203,33.648637588430134,33.01486954287048,33.56757384150514,1512700
2018-02-05,32.019996643066406,33.38333252087752,31.909454680563286,33.01486306079896,3727100
2018-02-06,33.58969497680664,33.8255153302515,30.951450907241764,31.371506087515446,3666100
2018-02-07,33.7370719909668,34.66561685580421,33.331756037483636,33.4128197904202,2719600
2018-02-08,32.41794967651367,33.773917625489,32.41794967651367,33.65600468008307,1944400
2018-02-09,32.63166046142578,32.941176326402676,31.739964879410348,32.771680681067465,1519800
2018-02-12,33.10328674316406,33.3980633626793,32.7348173743691,32.823252046942585,1300700
2018-02-13,32.71273422241211,33.05909658394564,32.52849940222624,32.90434000967757,1290900
2018-02-14,33.11067199707031,33.20647486144591,32.42531845038219,32.42531845038219,1067600
2018-02-15,33.33913040161133,33.508626079030314,33.11067823924664,33.280173916665625,1326700
2018-02-16,33.19910430908203,33.72233037043498,33.19173615536132,33.258060783645455,1306100
2018-02-20,32.69798278808594,33.25805800484495,32.594811777419594,33.110669641950516,1082500
2018-02-21,33.073829650878906,33.53809928867245,32.80853110859703,32.80853110859703,777100
2018-02-22,32.69062042236328,33.14752189814428,32.58744939343206,33.14752189814428,2061200
2018-02-23,32.992759704589844,33.01486697523208,32.690614823949346,32.92643508146392,886100
2018-02-26,32.66114807128906,32.955924902413415,32.64640894861283,32.955924902413415,1742500
2018-02-27,32.27793884277344,33.228591157472145,32.270570687143284,32.779057761628565,1511200
2018-02-28,32.027381896972656,32.56534725860036,32.027381896972656,32.4548080482716,1412300
2018-03-01,31.187265396118164,32.10107120228185,31.039877000130492,32.071592960844356,2550000
2018-03-02,30.80405044555664,31.091456213301615,30.398734547167592,31.084088060036038,1973600
2018-03-05,32.37374496459961,32.52113339271588,30.76721700165318,30.804063405882136,3047100
2018-03-06,33.538108825683594,33.589697166863566,32.36637513820694,32.43269979263772,2699300
2018-03-07,33.21385192871094,33.6486462007025,33.10330991621132,33.18437368388435,2133200
2018-03-08,33.39807891845703,33.56020641582414,33.08119488880287,33.34649340769468,1212500
2018-03-09,34.20135498046875,34.20135498046875,33.2801807967552,33.5307402871733,1922500
2018-03-12,34.54033279418945,34.584550149615296,34.08343136625335,34.24555885828204,2109000
2018-03-13,34.65088653564453,34.813014082689854,34.267677758846716,34.65088653564453,2821500
2018-03-14,35.207855224609375,35.207855224609375,34.55434435552225,34.8365426814969,3412200
2018-03-15,34.16817855834961,35.23013264546535,34.15332854974744,35.23013264546535,1729400
2018-03-16,34.353824615478516,34.62859785206568,34.07905421178036,34.16074339925822,3211100
2018-03-19,34.0196533203125,34.32412946639865,33.68547149341559,34.21273457980313,1916900
2018-03-20,33.58893585205078,34.301855330112424,33.522099473926865,34.160757568690904,589900
2018-03-21,33.6186408996582,33.84885571613021,33.381001078153616,33.5889352137476,792900
2018-03-22,32.84629821777344,33.626053777933265,32.83887321541857,33.380989039775194,955300
2018-03-23,32.029422760009766,32.994834865744316,31.970011389618687,32.927998490499384,1032800
2018-03-26,32.51211929321289,32.6160863325948,31.970003421514832,32.43785793162277,1254100
2018-03-27,32.39329147338867,32.89085153930646,32.19278244678496,32.645784006939046,1372600
2018-03-28,32.601226806640625,32.7348994847803,32.25961727756782,32.33388145036127,758600
2018-03-29,32.94284439086914,33.08394211647855,32.556679063376066,32.75718814685648,609000
2018-04-02,32.15565872192383,32.97997284285902,31.776921256221073,32.83144729111488,932200
2018-04-03,32.786888122558594,32.83887163520853,31.977426926152454,32.24476949139967,901200
2018-04-04,33.35871124267578,33.42554760118774,32.25220165862032,32.36359653377004,1026100
2018-04-05,33.41069412231445,33.611200344119304,33.31415209607907,33.52208615299614,810100
2018-04-06,32.62351989746094,33.418128504150665,32.31904372884983,33.21761939317898,936200
2018-04-09,32.54182434082031,33.121070882096106,32.48984082213604,32.84630045006647,816900
2018-04-10,33.03194808959961,33.225032108384156,32.772030563799525,32.95025891495142,622500
2018-04-11,33.0171012878418,33.2250381793653,32.74975587937521,32.786889389464854,760400
2018-04-12,32.97996139526367,33.22502889551011,32.920552894920725,33.11363406214568,757000
2018-04-13,32.920555114746094,33.20275046795798,32.705193266593476,33.20275046795798,673400
2018-04-16,33.247318267822266,33.45525234052051,32.94284216156158,33.17305407550913,867900
2018-04-17,33.44783020019531,33.53694440570819,33.13592623156597,33.492385886506995,770900
2018-04-18,33.29930114746094,33.70774428223858,33.277023306638824,33.603777247883095,1400000
2018-04-19,32.36358642578125,33.17304464521553,32.17050241354547,33.13591397605895,1353000
2018-04-20,31.858604431152344,32.408145186005456,31.695226071817707,32.333883840610845,1330400
2018-04-23,31.880887985229492,32.073969217613,31.70265675827689,31.918018664585254,936000
2018-04-24,31.450162887573242,32.1705099357768,31.353623691770657,32.12595142263697,1127800
2018-04-25,31.064008712768555,31.509582631292943,30.974891662751766,31.38333489354744,2385600
2018-04-26,31.72493553161621,31.85118040044054,31.041719174265662,31.182819713409412,1853400
2018-04-27,30.484758377075195,32.23735398519802,30.4847583770752,30.937760120365056,3400400
2018-04-30,30.113439559936523,30.484752015257293,29.935211167800514,30.29167078496175,2668200
2018-05-01,29.987194061279297,30.120866769045957,29.38566687632932,30.039177577311982,1648300
2018-05-02,30.269392013549805,30.603573810917908,29.764409648836157,29.912932373986962,1741300
2018-05-03,30.098588943481445,30.29909802410179,29.77183497852019,30.29909802410179,1676900
2018-05-04,30.759525299072266,30.93775654066981,29.801541228265073,29.942638954566416,1182400
2018-05-07,30.85606575012207,30.95260778571787,30.71496803108923,30.915477105223896,1211600
2018-05-08,30.91547203063965,31.227373095059598,30.722387991141606,30.930324866977106,1281400
2018-05-09,30.893198013305664,31.24223266018695,30.685263925575267,31.012017896707242,1406800
2018-05-10,31.07884979248047,31.3090645228808,30.856062897225765,31.04914695056516,784800
2018-05-11,31.093708038330078,31.24223360529748,30.974888151334074,31.123413718301475,566200
2018-05-14,31.004589080810547,31.24965665369116,30.9377527275603,31.115983947190667,651700
2018-05-15,30.90062713623047,30.92290498001796,30.596150995279846,30.87092145592075,1016500
2018-05-16,31.01201820373535,31.175396607363574,30.752100591499094,30.94518184160467,853000
2018-05-17,31.10113525390625,31.190249459151907,30.856067648368807,31.041723895149474,1596700
2018-05-18,31.27937126159668,31.450174710173254,30.97489505624015,31.093714969723425,851800
2018-05-21,31.6209659576416,31.747210816305763,31.405604081567493,31.554129611028564,530800
2018-05-22,31.130834579467773,31.65810041368662,31.11598457434764,31.591264059089255,585300
2018-05-23,30.930328369140625,31.205098790272935,30.69268862661173,30.99716472378245,751900
2018-05-24,30.91547203063965,30.9377498687014,30.670404480404947,30.826355012614922,733700
2018-05-25,30.91547203063965,31.12340607358628,30.81893001089063,30.878341356240448,814600
2018-05-29,30.81151008605957,31.019444163268044,30.559017492496707,30.81151008605957,1180900
2018-05-30,31.205093383789062,31.368471740804768,30.804075325417077,31.004584354603068,995200
2018-05-31,30.67041015625,31.984856670032208,30.618426635893307,31.94772598876163,1656200
2018-06-01,30.781808853149414,31.06400716502916,30.72239748943168,30.82636454304797,1188600
2018-06-04,31.15311050415039,31.167963339895646,30.87834012508506,31.004584979586596,1083600
2018-06-05,31.457597732543945,31.502153422722944,31.026873841548568,31.108563050729742,784200
2018-06-06,31.76207733154297,31.76207733154297,31.219961323491994,31.45760113981872,1076400
2018-06-07,31.95514488220215,31.99227838926239,31.613538147203204,31.747210840531288,955100
2018-06-08,32.40814971923828,32.4452803971294,31.851181052204012,31.918017405563692,1231500
2018-06-11,33.009674072265625,33.13591893286067,32.393294107085914,32.45270545293456,1693300
2018-06-12,33.210182189941406,33.299296373342784,32.90570613317196,33.06165666234657,1142300
2018-06-13,32.690345764160156,33.27702006706869,32.51954239107709,33.121066697828546,1160200
2018-06-14,33.14729309082031,33.26714759560349,32.787729576470774,32.90758408125395,1272500
2018-06-15,33.19974136352539,33.252177549890284,32.930067915044326,33.1473051771605,1723600
2018-06-18,33.01995086669922,33.11733069297779,32.825185499028144,32.877621669349516,1180900
2018-06-19,33.07238006591797,33.094851889159884,32.4731047756075,32.720306261494024,1045500
2018-06-20,33.48438262939453,33.58925495715423,32.989982471701204,33.13980130745362,1787400
2018-06-21,33.13230895996094,33.566783300063435,33.0424188010819,33.40198229415468,671300
2018-06-22,32.72780990600586,33.319592936485144,32.6004657097941,33.282138929220366,1879500
2018-06-25,32.600460052490234,32.73529674129069,32.30082233125432,32.59296753780294,962600
2018-06-26,33.027442932128906,33.1697692823012,32.66038685555369,32.79522354837257,1638000
2018-06-27,32.945037841796875,33.506856364728385,32.76525751469059,33.072384859590876,1726500
2018-06-28,33.22969436645508,33.25216619363466,32.75027633624494,32.93005666879531,2170800
2018-06-29,33.43942642211914,33.84393630405343,33.11731701882581,33.401972438433916,1298200
2018-07-02,33.09486770629883,33.23719408411408,32.79522991793672,33.16228606580242,770400
2018-07-03,33.192237854003906,33.47689050190295,33.12481952001589,33.334564177953425,508000
2018-07-05,33.626708984375,33.649180809614876,32.92256417047812,33.24467366751394,801800
2018-07-06,33.82897186279297,34.016244736891146,33.5443162940477,33.62671681586006,826900
2018-07-09,34.240962982177734,34.29339914510153,33.8214736787874,33.97128965425163,717800
2018-07-10,34.2184944152832,34.285912753683576,33.851438382313,34.2110019012627,843700
2018-07-11,33.896392822265625,34.225992077341544,33.70911993374482,33.92635717024275,758600
2018-07-12,33.81398391723633,34.20351177176724,33.70911158285431,34.10612909374531,529700
2018-07-13,34.21100997924805,34.30090302337886,33.709120008526476,33.754066530591885,638500
2018-07-16,33.896392822265625,34.25595642531867,33.784027946130145,34.25595642531867,658600
2018-07-17,34.128604888916016,34.20351288518254,33.82147753213224,33.82147753213224,785300
2018-07-18,34.128604888916016,34.18853071441786,33.92634986992813,34.06867620585729,750400
2018-07-19,34.48817443847656,34.57057496329636,34.03871780970239,34.07617467193494,905800
2018-07-20,34.495662689208984,34.66046373212587,34.353336334226306,34.38330067976706,1684200
2018-07-23,33.694129943847656,34.54809366020237,33.64918343230805,34.49565749218458,1249100
2018-07-24,33.39449691772461,33.694131771571726,33.154785034067125,33.68664211468727,1376800
2018-07-25,33.46940994262695,33.619228820826095,33.16977218622867,33.2297008805313,1239300
2018-07-26,33.16227722167969,33.42445807340663,32.93005785475228,33.23718522001397,2003500
2018-07-27,33.027442932128906,34.10613361712278,32.79522354837257,33.71660571093014,3505400
2018-07-30,32.420677185058594,33.01246011899122,32.38322318390426,32.97500611783689,2411400
2018-07-31,32.637901306152344,32.90008206666828,32.143501259496595,32.54801116791202,3694000
2018-08-01,31.896305084228516,32.63041412691006,31.604157112065565,32.63041412691006,1443700
2018-08-02,32.21841812133789,32.270857145465804,31.679074285526543,31.836382785239987,994900
2018-08-03,32.67536163330078,32.7502724776683,32.24837982185378,32.3232906662213,906300
2018-08-06,32.9300651550293,33.10984839146752,32.56301188123942,32.71282791112074,1033600
2018-08-07,33.25216293334961,33.401981767490156,32.71281627346625,32.71281627346625,1262600
2018-08-08,33.16976547241211,33.364530831916205,33.04991096562376,33.244676325127855,750800
2018-08-09,32.907588958740234,33.42446105143538,32.825188438696685,33.2596628689055,919300
2018-08-10,32.45812225341797,32.802703510960704,32.278339112603106,32.802703510960704,1207100
2018-08-13,32.28583908081055,32.56300496383901,32.11354839700087,32.52554810676809,706600
2018-08-14,32.742794036865234,32.94504911724925,32.3457763925324,32.3457763925324,956100
2018-08-15,32.54053497314453,32.63791767197705,32.12104554597196,32.60046366705913,851500
2018-08-16,33.07238006591797,33.28212470299282,32.67535975745383,32.67535975745383,690400
2018-08-17,33.40946578979492,33.41695830189469,32.99746620854719,33.04241270847745,734900
2018-08-20,33.97129821777344,34.11362743092214,33.48439045966133,33.536826635803294,1479900
2018-08-21,34.64547348022461,34.990054800917044,34.12110898576935,34.18852731873584,1443800
2018-08-22,34.45820236206055,34.63798554475279,34.211000843053306,34.60052869092254,727800
2018-08-23,34.02372741699219,34.458201767426075,33.93383725597565,34.458201767426075,776200
2018-08-24,33.836463928222656,34.203520044899875,33.49188250117546,34.09115516942221,1118200
2018-08-27,34.12111282348633,34.25594950458484,33.79151363499938,33.941332487059604,919500
2018-08-28,34.13609313964844,34.37580214689733,34.10612879935313,34.21100113282993,1500600
2018-08-29,34.27842330932617,34.35333416845538,33.80649775581906,34.158568792276526,1235700
2018-08-30,34.10612106323242,34.31586854016681,34.00124875354329,34.29339386126476,691800
2018-08-31,34.038719177246094,34.203520233506765,33.8364641148055,34.03122951903311,766100
2018-09-04,33.91136932373047,34.0087520095877,33.596749437713655,34.0087520095877,934700
2018-09-05,34.51813507080078,34.59304307209039,33.84395162896597,33.90387745848624,1200700
2018-09-06,34.13609313964844,34.77281965436141,34.00874897972855,34.593039327703124,756900
2018-09-07,34.240962982177734,34.39827147094911,34.03121833048257,34.038707986233156,769700
2018-09-10,34.58555603027344,34.750357088257324,34.27842860429462,34.420757829847076,811300
2018-09-11,34.67544174194336,34.8102784231317,34.368314380915905,34.488168891132545,622000
2018-09-12,34.66794204711914,34.82525338096055,34.39077908544216,34.615505888357454,552400
2018-09-13,34.66794204711914,34.78030687735495,34.44321524420385,34.68292421498767,693800
2018-09-14,34.75783920288086,34.84023684965791,34.55558419884988,34.705403037860606,428100
2018-09-17,34.4656982421875,34.87020833312484,34.443226411876736,34.757846324013755,629800
2018-09-18,34.54060363769531,34.60052946155625,33.828966262422036,34.42823878881545,1037500
2018-09-19,34.53311538696289,34.88518928986477,34.40577120956435,34.60053373310246,760900
2018-09-20,34.473182678222656,34.83274616671421,34.26343802432507,34.623001512816614,1448900
2018-09-21,34.480735778808594,34.68467187080326,34.367435388723905,34.51094671899571,1935200
2018-09-24,33.79338836669922,34.473182086906874,33.74051273649042,34.32967075162218,769500
2018-09-25,33.66497802734375,33.86891698943089,33.52901871928565,33.86891698943089,1158100
2018-09-26,33.46104431152344,33.79339061948355,33.41572645596444,33.71785605797039,698300
2018-09-27,33.06828308105469,33.755631948048496,33.0305172297286,33.54414087554264,1188300
2018-09-28,33.07583236694336,33.23445064440419,32.84167951829932,33.08338438338705,1000900
2018-10-01,32.95497131347656,33.40061508215595,32.788798181693174,33.174014309233684,1218600
2018-10-02,32.50177001953125,33.030500311327145,32.479111096611575,32.87943410204999,878900
2018-10-03,32.735939025878906,32.977643928075125,32.32806092291664,32.60753167582795,1297600
2018-10-04,32.071250915527344,32.59242948142041,31.905080586725827,32.494235958935505,1089400
2018-10-05,31.67091941833496,32.290288463620456,31.383893825213914,32.14677710773449,806600
2018-10-08,32.02592468261719,32.06369052560453,31.580280820128653,31.60293974965123,959100
2018-10-09,30.500158309936523,32.109005553882625,30.401964821746983,32.010814947041965,1570500
2018-10-10,30.167804718017578,30.779621545533153,30.137593782398724,30.696534989547906,1565000
2018-10-11,29.503124237060547,30.44728460571694,29.472910413739836,30.235790723820738,1258500
2018-10-12,29.397380828857422,29.933666198807547,29.155675964097902,29.91100438680872,1386400
2018-10-15,29.374719619750977,29.70706594402875,29.170780615675717,29.170780615675717,1089700
2018-10-16,29.96388053894043,30.054522034501264,29.10280650055968,29.518239485172845,1028500
2018-10-17,29.631528854370117,29.76748817883733,29.04992571778232,29.639083750923184,1026500
2018-10-18,29.163232803344727,29.60887671766563,28.90642100727252,29.571110870285782,1328200
2018-10-19,28.913965225219727,29.22364970036215,28.78556080249299,29.178331848269742,904900
2018-10-22,28.823331832885742,29.04237776196093,28.6269477152885,29.02727084809203,996600
2018-10-23,29.049924850463867,29.223650008463256,28.00001900614002,28.355024218466305,1176400
2018-10-24,28.40034294128418,29.321844389764333,28.355025087325355,28.974394063118925,1433500
2018-10-25,29.095243453979492,29.21609585423217,28.49853346714194,28.596726942768644,1461000
2018-10-26,26.247665405273438,28.309711866889806,26.232558489494068,28.135986657451383,4025400
2018-10-29,26.028614044189453,27.05586105310343,25.734036451028615,26.42894002584941,3609200
2018-10-30,27.410871505737305,27.463744269359818,25.907766547662867,26.225006010747467,2928200
